Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,Fix type (GPS),Fix type (GPS) valid,PACC H,PACC V,PACC 3D,EDOP,NDOP,VDOP,GDOP,DGPS,SVs Used,Carrier Range Status
545,15:58:33.000 08/16/2024,42.09809983,-87.82780300,160.100,1.7,0.9,3D,Yes,0.033,0.084,0.090,,,1.4,,Yes,23,2
546,15:58:34.000 08/16/2024,42.09810617,-87.82781033,160.100,1.7,0.9,3D,Yes,0.035,0.083,0.090,,,1.4,,Yes,23,2
547,15:58:35.000 08/16/2024,42.09811150,-87.82782000,160.100,1.6,0.9,3D,Yes,0.036,0.084,0.091,,,1.4,,Yes,23,2
548,15:58:36.000 08/16/2024,42.09811500,-87.82783150,160.200,1.6,0.9,3D,Yes,0.040,0.086,0.095,,,1.4,,Yes,23,2
549,15:58:37.000 08/16/2024,42.09811750,-87.82784400,160.100,1.6,0.9,3D,Yes,0.049,0.092,0.104,,,1.4,,Yes,23,2
550,15:58:38.000 08/16/2024,42.09812017,-87.82785550,160.100,1.6,0.9,3D,Yes,0.039,0.071,0.081,,,1.4,,Yes,21,2
551,15:58:39.000 08/16/2024,42.09812100,-87.82786800,160.100,1.6,0.9,3D,Yes,0.043,0.097,0.106,,,1.4,,Yes,21,2
552,15:58:40.000 08/16/2024,42.09812250,-87.82788183,160.200,1.6,0.9,3D,Yes,0.043,0.099,0.108,,,1.4,,Yes,23,2
553,15:58:41.000 08/16/2024,42.09812500,-87.82789500,160.200,1.6,0.9,3D,Yes,0.063,0.105,0.122,,,1.4,,Yes,23,2
554,15:58:42.000 08/16/2024,42.09812683,-87.82790883,160.200,1.6,0.9,3D,Yes,0.048,0.094,0.106,,,1.4,,Yes,22,2
555,15:58:43.000 08/16/2024,42.09812767,-87.82792333,160.200,1.6,0.9,3D,Yes,0.049,0.084,0.097,,,1.4,,Yes,23,2
556,15:58:44.000 08/16/2024,42.09812833,-87.82793733,160.200,1.6,0.9,3D,Yes,0.040,0.077,0.087,,,1.4,,Yes,23,2
557,15:58:45.000 08/16/2024,42.09812917,-87.82795100,160.100,1.6,0.9,3D,Yes,0.037,0.072,0.081,,,1.4,,Yes,22,2
558,15:58:46.000 08/16/2024,42.09813033,-87.82796483,160.200,1.6,0.9,3D,Yes,0.036,0.075,0.083,,,1.4,,Yes,23,2
559,15:58:47.000 08/16/2024,42.09812833,-87.82797900,160.200,1.6,0.9,3D,Yes,0.043,0.077,0.088,,,1.4,,Yes,24,2
560,15:58:48.000 08/16/2024,42.09812433,-87.82798950,160.100,1.6,0.9,3D,Yes,0.035,0.053,0.064,,,1.4,,Yes,24,2
561,15:58:49.000 08/16/2024,42.09811650,-87.82799733,160.200,1.6,0.9,3D,Yes,0.033,0.050,0.060,,,1.4,,Yes,24,1
562,15:58:50.000 08/16/2024,42.09810750,-87.82799833,160.200,1.6,0.9,3D,Yes,0.034,0.053,0.063,,,1.4,,Yes,23,2
563,15:58:51.000 08/16/2024,42.09809850,-87.82799367,160.300,1.6,0.9,3D,Yes,0.082,0.106,0.134,,,1.4,,Yes,23,1
564,15:58:52.000 08/16/2024,42.09808917,-87.82798733,160.100,1.6,0.9,3D,Yes,0.078,0.125,0.147,,,1.4,,Yes,23,1
565,15:58:53.000 08/16/2024,42.09807867,-87.82798200,160.200,1.6,0.9,3D,Yes,0.056,0.112,0.125,,,1.4,,Yes,23,1
566,15:58:54.000 08/16/2024,42.09806767,-87.82797950,160.200,1.6,0.9,3D,Yes,0.059,0.113,0.127,,,1.4,,Yes,23,1
567,15:58:55.000 08/16/2024,42.09805767,-87.82798283,160.200,1.6,0.9,3D,Yes,0.065,0.114,0.131,,,1.4,,Yes,24,1
568,15:58:56.000 08/16/2024,42.09804817,-87.82799000,160.100,1.6,0.9,3D,Yes,0.049,0.097,0.109,,,1.4,,Yes,24,2
569,15:58:57.000 08/16/2024,42.09803950,-87.82799717,160.200,1.6,0.9,3D,Yes,0.040,0.083,0.092,,,1.4,,Yes,24,2
570,15:58:58.000 08/16/2024,42.09802950,-87.82800367,160.100,1.6,0.9,3D,Yes,0.044,0.075,0.087,,,1.4,,Yes,25,2
571,15:58:59.000 08/16/2024,42.09802017,-87.82800900,160.100,1.6,0.9,3D,Yes,0.038,0.061,0.072,,,1.4,,Yes,25,2
572,15:59:00.000 08/16/2024,42.09801167,-87.82800617,160.300,1.6,0.9,3D,Yes,0.053,0.141,0.151,,,1.4,,Yes,24,1
573,15:59:01.000 08/16/2024,42.09801050,-87.82799933,160.500,1.6,0.9,3D,Yes,0.051,0.130,0.140,,,1.4,,Yes,24,1
574,15:59:02.000 08/16/2024,42.09801000,-87.82798900,160.900,1.6,0.9,3D,Yes,0.044,0.099,0.108,,,1.4,,Yes,23,1
575,15:59:03.000 08/16/2024,42.09800783,-87.82798017,161.300,1.6,0.9,3D,Yes,0.043,0.104,0.113,,,1.4,,Yes,24,1
576,15:59:04.000 08/16/2024,42.09800267,-87.82797483,161.600,1.6,0.9,3D,Yes,0.044,0.115,0.123,,,1.4,,Yes,25,1
577,15:59:05.000 08/16/2024,42.09799417,-87.82797750,161.700,1.6,0.9,3D,Yes,0.052,0.098,0.111,,,1.4,,Yes,24,1
578,15:59:06.000 08/16/2024,42.09799183,-87.82798700,161.400,1.6,0.9,3D,Yes,0.059,0.112,0.127,,,1.4,,Yes,24,1
579,15:59:07.000 08/16/2024,42.09799233,-87.82799633,161.000,1.6,0.9,3D,Yes,0.051,0.090,0.103,,,1.4,,Yes,25,1
580,15:59:08.000 08/16/2024,42.09799250,-87.82800767,160.600,1.6,0.9,3D,Yes,0.057,0.097,0.113,,,1.4,,Yes,25,2
581,15:59:09.000 08/16/2024,42.09799050,-87.82801800,160.200,1.6,0.9,3D,Yes,0.059,0.096,0.113,,,1.4,,Yes,25,2
582,15:59:10.000 08/16/2024,42.09798383,-87.82802350,160.200,1.6,0.9,3D,Yes,0.053,0.090,0.104,,,1.4,,Yes,25,2
583,15:59:11.000 08/16/2024,42.09797600,-87.82802200,160.200,1.6,0.9,3D,Yes,0.050,0.092,0.105,,,1.4,,Yes,25,2
584,15:59:12.000 08/16/2024,42.09796733,-87.82801800,160.200,1.6,0.9,3D,Yes,0.057,0.123,0.136,,,1.4,,Yes,26,2
585,15:59:13.000 08/16/2024,42.09795833,-87.82801317,160.200,1.3,0.8,3D,Yes,0.065,0.129,0.144,,,1.1,,Yes,26,2
586,15:59:14.000 08/16/2024,42.09794917,-87.82801000,160.100,1.3,0.8,3D,Yes,0.060,0.117,0.131,,,1.1,,Yes,26,2
587,15:59:15.000 08/16/2024,42.09794067,-87.82800633,160.100,1.3,0.8,3D,Yes,0.058,0.115,0.129,,,1.1,,Yes,26,2
588,15:59:16.000 08/16/2024,42.09793217,-87.82800500,160.100,1.4,0.8,3D,Yes,0.057,0.108,0.122,,,1.1,,Yes,26,2
589,15:59:17.000 08/16/2024,42.09792400,-87.82800400,160.200,1.4,0.8,3D,Yes,0.043,0.082,0.093,,,1.1,,Yes,26,1
590,15:59:18.000 08/16/2024,42.09791567,-87.82799883,160.000,1.3,0.8,3D,Yes,0.054,0.105,0.118,,,1.1,,Yes,26,1
591,15:59:19.000 08/16/2024,42.09790983,-87.82798983,159.900,1.3,0.8,3D,Yes,0.058,0.118,0.131,,,1.1,,Yes,25,2
592,15:59:20.000 08/16/2024,42.09790433,-87.82797917,159.800,1.4,0.8,3D,Yes,0.052,0.089,0.103,,,1.1,,Yes,24,2
593,15:59:21.000 08/16/2024,42.09790150,-87.82796733,159.800,1.3,0.8,3D,Yes,0.041,0.089,0.098,,,1.0,,Yes,25,2
594,15:59:22.000 08/16/2024,42.09790100,-87.82795433,159.900,1.3,0.8,3D,Yes,0.039,0.092,0.100,,,1.0,,Yes,25,2
595,15:59:23.000 08/16/2024,42.09790267,-87.82794217,159.800,1.3,0.8,3D,Yes,0.038,0.069,0.079,,,1.0,,Yes,25,2
596,15:59:24.000 08/16/2024,42.09790467,-87.82792900,159.800,1.3,0.8,3D,Yes,0.037,0.086,0.094,,,1.0,,Yes,24,2
597,15:59:25.000 08/16/2024,42.09790667,-87.82791550,159.800,1.3,0.8,3D,Yes,0.034,0.078,0.085,,,1.0,,Yes,24,2
598,15:59:26.000 08/16/2024,42.09790783,-87.82790233,159.900,1.3,0.8,3D,Yes,0.036,0.075,0.083,,,1.0,,Yes,23,2
599,15:59:27.000 08/16/2024,42.09790850,-87.82788883,159.900,1.3,0.8,3D,Yes,0.045,0.077,0.089,,,1.0,,Yes,22,2
600,15:59:28.000 08/16/2024,42.09790900,-87.82787617,159.900,1.3,0.8,3D,Yes,0.070,0.071,0.100,,,1.0,,Yes,24,2
601,15:59:29.000 08/16/2024,42.09791083,-87.82786617,159.800,1.3,0.8,3D,Yes,0.044,0.065,0.078,,,1.0,,Yes,24,2
602,15:59:30.000 08/16/2024,42.09791383,-87.82786233,159.900,1.3,0.8,3D,Yes,0.071,0.185,0.198,,,1.0,,Yes,24,1
603,15:59:31.000 08/16/2024,42.09791667,-87.82786800,160.000,1.4,0.8,3D,Yes,0.346,1.182,1.232,,,1.1,,Yes,20,1
604,15:59:32.000 08/16/2024,42.09792117,-87.82787033,160.000,1.4,0.9,3D,Yes,0.805,1.312,1.539,,,1.1,,Yes,15,0
605,15:59:33.000 08/16/2024,42.09792400,-87.82787450,160.000,5.7,4.5,3D,Yes,1.876,1.543,2.429,,,3.5,,Yes,9,0
606,15:59:34.000 08/16/2024,42.09792450,-87.82787783,159.900,5.7,4.5,3D,Yes,3.325,1.870,3.815,,,3.5,,Yes,7,0
607,15:59:35.000 08/16/2024,42.09792117,-87.82787400,159.900,13.9,11.1,3D,Yes,5.382,2.582,5.969,,,8.3,,No,4,0
608,15:59:36.000 08/16/2024,42.09791560,-87.82786800,159.911,100.0,100.0,,No,8.197,3.016,8.734,,,100.0,,No,0,0
609,15:59:37.000 08/16/2024,42.09791010,-87.82786200,159.895,100.0,100.0,,No,12.581,3.523,13.065,,,100.0,,No,0,0
610,15:59:38.000 08/16/2024,42.09790460,-87.82785600,159.878,100.0,100.0,,No,18.227,4.095,18.681,,,100.0,,No,0,0
611,15:59:39.000 08/16/2024,42.09789910,-87.82785000,159.861,100.0,100.0,,No,24.880,4.723,25.324,,,100.0,,No,0,0
612,15:59:40.000 08/16/2024,42.09789360,-87.82784400,159.845,100.0,100.0,,No,32.383,5.402,32.830,,,100.0,,No,0,0
613,15:59:41.000 08/16/2024,42.09788810,-87.82783800,159.828,100.0,100.0,,No,40.635,6.128,41.094,,,100.0,,No,0,0
614,15:59:42.000 08/16/2024,42.09788260,-87.82783200,159.812,100.0,100.0,,No,49.564,6.896,50.041,,,100.0,,No,0,0
615,15:59:43.000 08/16/2024,42.09787710,-87.82782600,159.795,100.0,100.0,,No,59.117,7.703,59.617,,,100.0,,No,0,0
616,15:59:44.000 08/16/2024,42.09787160,-87.82782000,159.778,100.0,100.0,,No,69.252,8.548,69.778,,,100.0,,No,0,0
617,15:59:45.000 08/16/2024,42.09786610,-87.82781400,159.762,100.0,100.0,,No,79.936,9.428,80.490,,,100.0,,No,0,0
618,15:59:46.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,91.141,10.341,91.726,,,100.0,,No,0,0
619,15:59:47.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,102.841,11.286,103.458,,,100.0,,No,0,0
620,15:59:48.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,115.017,12.262,115.669,,,100.0,,No,0,0
621,15:59:49.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,127.649,13.267,128.337,,,100.0,,No,0,0
622,15:59:50.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,140.721,14.301,141.446,,,100.0,,No,0,0
623,15:59:51.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,154.219,15.362,154.982,,,100.0,,No,0,0
624,15:59:52.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,168.129,16.451,168.932,,,100.0,,No,0,0
625,15:59:53.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,182.440,17.565,183.284,,,100.0,,No,0,0
626,15:59:54.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,197.139,18.705,198.024,,,100.0,,No,0,0
627,15:59:55.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,212.218,19.870,213.146,,,100.0,,No,0,0
628,15:59:56.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,227.666,21.059,228.638,,,100.0,,No,0,0
629,15:59:57.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,243.475,22.272,244.492,,,100.0,,No,0,0
630,15:59:58.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,259.637,23.509,260.699,,,100.0,,No,0,0
631,15:59:59.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,276.143,24.768,277.252,,,100.0,,No,0,0
632,16:00:00.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,292.988,26.049,294.144,,,100.0,,No,0,0
633,16:00:01.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,310.164,27.353,311.368,,,100.0,,No,0,0
634,16:00:02.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,327.665,28.678,328.918,,,100.0,,No,0,0
635,16:00:03.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,345.485,30.024,346.787,,,100.0,,No,0,0
636,16:00:04.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,363.618,31.391,364.970,,,100.0,,No,0,0
637,16:00:05.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,382.059,32.779,383.463,,,100.0,,No,0,0
638,16:00:06.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,400.803,34.187,402.258,,,100.0,,No,0,0
639,16:00:07.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,419.845,35.615,421.353,,,100.0,,No,0,0
640,16:00:08.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,439.180,37.063,440.741,,,100.0,,No,0,0
641,16:00:09.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,458.805,38.530,460.420,,,100.0,,No,0,0
642,16:00:10.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,478.714,40.017,480.384,,,100.0,,No,0,0
643,16:00:11.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,498.904,41.522,500.629,,,100.0,,No,0,0
644,16:00:12.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,519.371,43.046,521.152,,,100.0,,No,0,0
645,16:00:13.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,540.112,44.588,541.949,,,100.0,,No,0,0
646,16:00:14.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,561.122,46.148,563.016,,,100.0,,No,0,0
647,16:00:15.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,582.398,47.727,584.350,,,100.0,,No,0,0
648,16:00:16.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,603.937,49.323,605.948,,,100.0,,No,0,0
649,16:00:17.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,625.736,50.937,627.806,,,100.0,,No,0,0
650,16:00:18.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,647.791,52.568,649.920,,,100.0,,No,0,0
651,16:00:19.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,670.100,54.217,672.290,,,100.0,,No,0,0
652,16:00:20.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,692.660,55.882,694.911,,,100.0,,No,0,0
653,16:00:21.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,715.469,57.564,717.781,,,100.0,,No,0,0
654,16:00:22.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,738.522,59.264,740.896,,,100.0,,No,0,0
655,16:00:23.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,761.819,60.979,764.256,,,100.0,,No,0,0
656,16:00:24.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,785.355,62.711,787.855,,,100.0,,No,0,0
657,16:00:25.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,809.130,64.459,811.693,,,100.0,,No,0,0
658,16:00:26.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,833.140,66.223,835.768,,,100.0,,No,0,0
659,16:00:27.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,857.383,68.003,860.076,,,100.0,,No,0,0
660,16:00:28.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,881.858,69.799,884.616,,,100.0,,No,0,0
661,16:00:29.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,906.561,71.611,909.385,,,100.0,,No,0,0
662,16:00:30.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,931.491,73.437,934.381,,,100.0,,No,0,0
663,16:00:31.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,956.645,75.279,959.602,,,100.0,,No,0,0
664,16:00:32.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,982.023,77.137,985.048,,,100.0,,No,0,0
665,16:00:33.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1007.621,79.010,1010.714,,,100.0,,No,0,0
666,16:00:34.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1033.438,80.897,1036.599,,,100.0,,No,0,0
667,16:00:35.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1059.472,82.800,1062.703,,,100.0,,No,0,0
668,16:00:36.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1085.721,84.717,1089.021,,,100.0,,No,0,0
669,16:00:37.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1112.184,86.649,1115.554,,,100.0,,No,0,0
670,16:00:38.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1138.858,88.595,1142.299,,,100.0,,No,0,0
671,16:00:39.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1165.743,90.556,1169.255,,,100.0,,No,0,0
672,16:00:40.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1192.836,92.531,1196.420,,,100.0,,No,0,0
673,16:00:41.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1220.136,94.520,1223.792,,,100.0,,No,0,0
674,16:00:42.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1247.641,96.524,1251.369,,,100.0,,No,0,0
675,16:00:43.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1275.350,98.541,1279.151,,,100.0,,No,0,0
676,16:00:44.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1303.262,100.572,1307.137,,,100.0,,No,0,0
677,16:00:45.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1331.374,102.617,1335.323,,,100.0,,No,0,0
678,16:00:46.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1359.685,104.676,1363.708,,,100.0,,No,0,0
679,16:00:47.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1388.195,106.749,1392.293,,,100.0,,No,0,0
680,16:00:48.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1416.901,108.835,1421.075,,,100.0,,No,0,0
681,16:00:49.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1445.803,110.934,1450.053,,,100.0,,No,0,0
682,16:00:50.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1474.899,113.047,1479.225,,,100.0,,No,0,0
683,16:00:51.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1504.187,115.173,1508.590,,,100.0,,No,0,0
684,16:00:52.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1533.667,117.312,1538.147,,,100.0,,No,0,0
685,16:00:53.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1563.337,119.465,1567.895,,,100.0,,No,0,0
686,16:00:54.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1593.196,121.631,1597.832,,,100.0,,No,0,0
687,16:00:55.000 08/16/2024,42.09786060,-87.82780800,159.745,100.0,100.0,,No,1623.243,123.809,1627.958,,,100.0,,No,0,0
688,16:00:56.000 08/16/2024,42.09812000,-87.82795360,159.925,2.7,2.5,INVALID,No,106.796,3.651,106.858,,,1.0,,No,5,0
689,16:00:57.000 08/16/2024,42.09813150,-87.82794433,159.900,11.8,8.5,3D,Yes,65.040,40.346,76.538,,,8.2,,No,5,0
690,16:00:58.000 08/16/2024,42.09814370,-87.82792940,160.102,100.0,100.0,,No,79.901,49.538,94.012,,,100.0,,No,0,0
691,16:00:59.000 08/16/2024,42.09815590,-87.82791450,160.320,100.0,100.0,,No,80.546,49.763,94.678,,,100.0,,No,0,0
692,16:01:00.000 08/16/2024,42.09816810,-87.82789950,160.537,100.0,100.0,,No,81.765,50.090,95.888,,,100.0,,No,0,0
693,16:01:01.000 08/16/2024,42.09818040,-87.82788460,160.755,100.0,100.0,,No,83.712,50.518,97.774,,,100.0,,No,0,0
694,16:01:02.000 08/16/2024,42.09819260,-87.82786970,160.972,100.0,100.0,,No,86.513,51.046,100.450,,,100.0,,No,0,0
695,16:01:03.000 08/16/2024,42.09820480,-87.82785480,161.190,100.0,100.0,,No,90.253,51.672,103.998,,,100.0,,No,0,0
696,16:01:04.000 08/16/2024,42.09821700,-87.82783990,161.407,100.0,100.0,,No,94.980,52.394,108.473,,,100.0,,No,0,0
697,16:01:05.000 08/16/2024,42.09822930,-87.82782500,161.625,100.0,100.0,,No,100.703,53.210,113.896,,,100.0,,No,0,0
698,16:01:06.000 08/16/2024,42.09824150,-87.82781010,161.842,100.0,100.0,,No,107.404,54.116,120.267,,,100.0,,No,0,0
699,16:01:07.000 08/16/2024,42.09825370,-87.82779520,162.060,100.0,100.0,,No,115.041,55.111,127.560,,,100.0,,No,0,0
700,16:01:08.000 08/16/2024,42.09818983,-87.82789267,158.800,9.9,6.9,3D,Yes,66.220,48.241,81.929,,,7.1,,No,6,0
701,16:01:09.000 08/16/2024,42.09816150,-87.82789583,159.200,3.7,2.7,3D,Yes,58.249,46.513,74.541,,,2.6,,Yes,8,0
702,16:01:10.000 08/16/2024,42.09810017,-87.82784633,155.400,3.6,2.1,3D,Yes,48.340,43.982,65.354,,,3.0,,Yes,8,0
703,16:01:11.000 08/16/2024,42.09806250,-87.82780717,154.400,13.1,7.8,3D,Yes,46.342,43.915,63.844,,,10.4,,No,5,0
704,16:01:12.000 08/16/2024,42.09805780,-87.82780270,154.287,100.0,100.0,,No,47.007,44.723,64.883,,,100.0,,No,0,0
705,16:01:13.000 08/16/2024,42.09805320,-87.82779830,154.240,100.0,100.0,,No,48.242,45.592,66.377,,,100.0,,No,0,0
706,16:01:14.000 08/16/2024,42.09804850,-87.82779390,154.192,100.0,100.0,,No,50.303,46.521,68.517,,,100.0,,No,0,0
707,16:01:15.000 08/16/2024,42.09804390,-87.82778950,154.145,100.0,100.0,,No,53.376,47.508,71.456,,,100.0,,No,0,0
708,16:01:16.000 08/16/2024,42.09803920,-87.82778510,154.098,100.0,100.0,,No,57.587,48.566,75.332,,,100.0,,No,0,0
709,16:01:17.000 08/16/2024,42.09803450,-87.82778070,154.051,100.0,100.0,,No,62.920,49.677,80.167,,,100.0,,No,0,0
710,16:01:18.000 08/16/2024,42.09802990,-87.82777630,154.004,100.0,100.0,,No,69.312,50.824,85.949,,,100.0,,No,0,0
711,16:01:19.000 08/16/2024,42.09802520,-87.82777190,153.956,100.0,100.0,,No,76.713,52.021,92.688,,,100.0,,No,0,0
712,16:01:20.000 08/16/2024,42.09802060,-87.82776750,153.909,100.0,100.0,,No,85.037,53.266,100.342,,,100.0,,No,0,0
713,16:01:21.000 08/16/2024,42.09801590,-87.82776300,153.862,100.0,100.0,,No,94.197,54.557,108.856,,,100.0,,No,0,0
714,16:01:22.000 08/16/2024,42.09801120,-87.82775860,153.815,100.0,100.0,,No,104.118,55.892,118.171,,,100.0,,No,0,0
715,16:01:23.000 08/16/2024,42.09801120,-87.82775860,153.815,100.0,100.0,,No,114.732,57.269,128.231,,,100.0,,No,0,0
716,16:01:24.000 08/16/2024,42.09801120,-87.82775860,153.815,100.0,100.0,,No,125.983,58.687,138.982,,,100.0,,No,0,0
717,16:01:25.000 08/16/2024,42.09819480,-87.82767140,153.057,2.3,2.1,INVALID,No,117.838,61.996,133.151,,,1.0,,No,4,0
718,16:01:26.000 08/16/2024,42.09818090,-87.82768160,153.057,100.0,100.0,,No,109.513,75.874,133.229,,,100.0,,No,0,0
719,16:01:27.000 08/16/2024,42.09816700,-87.82769190,153.057,100.0,100.0,,No,109.800,75.969,133.519,,,100.0,,No,0,0
720,16:01:28.000 08/16/2024,42.09815320,-87.82770210,153.057,100.0,100.0,,No,110.389,76.128,134.094,,,100.0,,No,0,0
721,16:01:29.000 08/16/2024,42.09813930,-87.82771230,153.056,100.0,100.0,,No,111.367,76.352,135.027,,,100.0,,No,0,0
722,16:01:30.000 08/16/2024,42.09812550,-87.82772260,153.056,100.0,100.0,,No,112.811,76.640,136.382,,,100.0,,No,0,0
723,16:01:31.000 08/16/2024,42.09811160,-87.82773280,153.056,100.0,100.0,,No,114.791,76.992,138.220,,,100.0,,No,0,0
724,16:01:32.000 08/16/2024,42.09809780,-87.82774310,153.056,100.0,100.0,,No,117.365,77.408,140.594,,,100.0,,No,0,0
725,16:01:33.000 08/16/2024,42.09808390,-87.82775330,153.055,100.0,100.0,,No,120.579,77.887,143.547,,,100.0,,No,0,0
726,16:01:34.000 08/16/2024,42.09807010,-87.82776360,153.055,100.0,100.0,,No,124.462,78.430,147.112,,,100.0,,No,0,0
727,16:01:35.000 08/16/2024,42.09805620,-87.82777380,153.055,100.0,100.0,,No,129.032,79.036,151.314,,,100.0,,No,0,0
728,16:01:36.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,134.293,79.703,156.164,,,100.0,,No,0,0
729,16:01:37.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,140.239,80.431,161.667,,,100.0,,No,0,0
730,16:01:38.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,146.854,81.218,167.817,,,100.0,,No,0,0
731,16:01:39.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,154.118,82.064,174.605,,,100.0,,No,0,0
732,16:01:40.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,162.005,82.968,182.015,,,100.0,,No,0,0
733,16:01:41.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,170.487,83.927,190.025,,,100.0,,No,0,0
734,16:01:42.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,179.535,84.942,198.615,,,100.0,,No,0,0
735,16:01:43.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,189.121,86.010,207.761,,,100.0,,No,0,0
