Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,VDOP,Fix type (GPS),SVs Used,Carrier Range Status,RTK Fix Type
718,18:34:48.000 08/15/2024,41.88550900,-87.65433083,165.400,1.8,0.9,1.6,3D,14,0,No Fix
719,18:34:49.000 08/15/2024,41.88551083,-87.65434167,165.200,2.0,1.0,1.7,3D,12,0,No Fix
720,18:34:50.000 08/15/2024,41.88551283,-87.65435383,165.100,1.5,0.8,1.2,3D,13,0,No Fix
721,18:34:51.000 08/15/2024,41.88551317,-87.65436750,165.100,1.9,1.0,1.6,3D,10,0,No Fix
722,18:34:52.000 08/15/2024,41.88551717,-87.65437967,164.900,1.4,0.8,1.1,3D,18,0,No Fix
723,18:34:53.000 08/15/2024,41.88552983,-87.65438917,164.900,1.8,0.9,1.5,3D,15,0,No Fix
724,18:34:54.000 08/15/2024,41.88554350,-87.65439383,164.600,1.7,0.9,1.4,3D,16,0,No Fix
725,18:34:55.000 08/15/2024,41.88555483,-87.65439717,164.800,1.5,0.8,1.3,3D,19,0,No Fix
726,18:34:56.000 08/15/2024,41.88556933,-87.65439983,165.400,1.2,0.7,1.1,3D,19,0,No Fix
727,18:34:57.000 08/15/2024,41.88558117,-87.65440267,165.900,1.5,0.8,1.3,3D,17,0,No Fix
728,18:34:58.000 08/15/2024,41.88558883,-87.65440567,166.700,1.4,0.7,1.3,3D,19,0,No Fix
729,18:34:59.000 08/15/2024,41.88560000,-87.65440550,167.300,1.4,0.7,1.3,3D,18,0,No Fix
730,18:35:00.000 08/15/2024,41.88560983,-87.65440767,167.900,1.6,0.8,1.3,3D,15,0,No Fix
731,18:35:01.000 08/15/2024,41.88561783,-87.65440983,168.900,1.5,0.8,1.3,3D,18,0,No Fix
732,18:35:02.000 08/15/2024,41.88562817,-87.65441200,169.400,1.5,0.8,1.2,3D,17,0,No Fix
733,18:35:03.000 08/15/2024,41.88563900,-87.65441383,169.800,1.4,0.7,1.2,3D,18,0,No Fix
734,18:35:04.000 08/15/2024,41.88564933,-87.65441533,170.400,1.3,0.7,1.1,3D,18,0,No Fix
735,18:35:05.000 08/15/2024,41.88566217,-87.65441750,170.200,1.5,0.8,1.3,3D,17,0,No Fix
736,18:35:06.000 08/15/2024,41.88567417,-87.65442200,170.300,1.6,0.8,1.4,3D,16,0,No Fix
737,18:35:07.000 08/15/2024,41.88568600,-87.65442550,170.300,1.6,0.8,1.4,3D,15,0,No Fix
738,18:35:08.000 08/15/2024,41.88569783,-87.65442883,170.300,1.7,0.9,1.5,3D,13,0,No Fix
739,18:35:09.000 08/15/2024,41.88570967,-87.65443133,170.000,1.5,0.8,1.3,3D,15,0,No Fix
740,18:35:10.000 08/15/2024,41.88572133,-87.65443467,169.800,1.5,0.7,1.3,3D,17,0,No Fix
741,18:35:11.000 08/15/2024,41.88573367,-87.65443867,169.600,1.6,0.8,1.4,3D,15,0,No Fix
742,18:35:12.000 08/15/2024,41.88574583,-87.65444167,169.400,1.5,0.8,1.3,3D,16,0,No Fix
743,18:35:13.000 08/15/2024,41.88575700,-87.65444633,169.400,1.6,0.8,1.4,3D,16,0,No Fix
744,18:35:14.000 08/15/2024,41.88576800,-87.65444950,169.100,1.7,0.8,1.5,3D,15,0,No Fix
745,18:35:15.000 08/15/2024,41.88577917,-87.65445183,168.900,1.8,0.8,1.6,3D,13,0,No Fix
746,18:35:16.000 08/15/2024,41.88579117,-87.65445383,168.700,2.1,0.9,1.9,3D,12,0,No Fix
747,18:35:17.000 08/15/2024,41.88580267,-87.65445617,168.400,1.8,0.9,1.6,3D,13,0,No Fix
748,18:35:18.000 08/15/2024,41.88581417,-87.65445767,168.100,1.9,0.9,1.7,3D,14,0,No Fix
749,18:35:19.000 08/15/2024,41.88582600,-87.65445767,167.700,2.1,1.1,1.8,3D,11,0,No Fix
750,18:35:20.000 08/15/2024,41.88583667,-87.65445950,167.800,1.6,0.8,1.4,3D,15,0,No Fix
751,18:35:21.000 08/15/2024,41.88584867,-87.65446650,167.800,1.6,0.8,1.4,3D,15,0,No Fix
752,18:35:22.000 08/15/2024,41.88585983,-87.65447500,168.300,1.7,0.8,1.4,3D,15,0,No Fix
753,18:35:23.000 08/15/2024,41.88587133,-87.65447717,167.900,1.5,0.8,1.3,3D,12,0,No Fix
754,18:35:24.000 08/15/2024,41.88588267,-87.65448133,167.600,1.6,0.8,1.4,3D,15,0,No Fix
755,18:35:25.000 08/15/2024,41.88589333,-87.65448700,167.500,1.5,0.8,1.2,3D,17,0,No Fix
756,18:35:26.000 08/15/2024,41.88590300,-87.65449267,167.700,1.6,0.8,1.4,3D,17,0,No Fix
757,18:35:27.000 08/15/2024,41.88591200,-87.65449650,168.000,1.7,0.8,1.5,3D,15,0,No Fix
758,18:35:28.000 08/15/2024,41.88592250,-87.65450000,167.700,1.8,0.8,1.6,3D,16,0,No Fix
759,18:35:29.000 08/15/2024,41.88593300,-87.65450850,167.800,1.4,0.7,1.2,3D,16,0,No Fix
760,18:35:30.000 08/15/2024,41.88594167,-87.65451900,167.800,1.6,0.7,1.4,3D,17,0,No Fix
761,18:35:31.000 08/15/2024,41.88595083,-87.65452200,167.600,2.0,1.0,1.8,3D,13,0,No Fix
762,18:35:32.000 08/15/2024,41.88596333,-87.65452133,167.600,1.9,1.0,1.6,3D,15,0,No Fix
763,18:35:33.000 08/15/2024,41.88597400,-87.65452833,167.700,1.8,0.8,1.6,3D,14,0,No Fix
764,18:35:34.000 08/15/2024,41.88598567,-87.65453383,167.900,1.8,0.8,1.6,3D,16,0,No Fix
765,18:35:35.000 08/15/2024,41.88599800,-87.65454483,168.700,1.7,0.8,1.5,3D,16,0,No Fix
766,18:35:36.000 08/15/2024,41.88601083,-87.65454833,168.500,2.0,1.0,1.7,3D,14,0,No Fix
767,18:35:37.000 08/15/2024,41.88602417,-87.65454950,168.500,2.1,1.1,1.8,3D,11,0,No Fix
768,18:35:38.000 08/15/2024,41.88603650,-87.65454883,168.100,1.7,0.9,1.4,3D,14,0,No Fix
769,18:35:39.000 08/15/2024,41.88604767,-87.65455100,168.100,1.6,0.8,1.4,3D,14,0,No Fix
770,18:35:40.000 08/15/2024,41.88605883,-87.65455250,167.900,2.1,1.2,1.7,3D,14,0,No Fix
771,18:35:41.000 08/15/2024,41.88606950,-87.65455500,168.000,2.1,1.2,1.7,3D,13,0,No Fix
772,18:35:42.000 08/15/2024,41.88608067,-87.65456150,168.400,2.1,1.2,1.7,3D,12,0,No Fix
773,18:35:43.000 08/15/2024,41.88609200,-87.65456950,168.300,2.0,1.1,1.7,3D,11,0,No Fix
774,18:35:44.000 08/15/2024,41.88610200,-87.65457067,167.800,2.0,1.1,1.7,3D,13,0,No Fix
775,18:35:45.000 08/15/2024,41.88611383,-87.65456000,167.300,1.5,0.8,1.2,3D,14,0,No Fix
776,18:35:46.000 08/15/2024,41.88612567,-87.65455417,166.900,2.0,1.0,1.7,3D,13,0,No Fix
777,18:35:47.000 08/15/2024,41.88613650,-87.65455300,167.000,1.5,0.8,1.3,3D,16,0,No Fix
778,18:35:48.000 08/15/2024,41.88614767,-87.65454217,166.200,1.5,0.8,1.3,3D,14,0,No Fix
779,18:35:49.000 08/15/2024,41.88615817,-87.65453633,165.600,1.5,0.8,1.3,3D,17,0,No Fix
780,18:35:50.000 08/15/2024,41.88616783,-87.65453617,165.500,1.7,0.8,1.5,3D,16,0,No Fix
781,18:35:51.000 08/15/2024,41.88617650,-87.65453283,165.500,1.5,0.8,1.3,3D,16,0,No Fix
782,18:35:52.000 08/15/2024,41.88618500,-87.65453167,165.700,1.7,0.8,1.5,3D,15,0,No Fix
783,18:35:53.000 08/15/2024,41.88619133,-87.65452750,165.200,1.5,0.8,1.3,3D,14,0,No Fix
784,18:35:54.000 08/15/2024,41.88619650,-87.65452550,164.800,1.9,0.9,1.7,3D,13,0,No Fix
785,18:35:55.000 08/15/2024,41.88620150,-87.65451883,164.200,1.5,0.8,1.3,3D,15,0,No Fix
786,18:35:56.000 08/15/2024,41.88620983,-87.65451767,163.800,1.6,0.8,1.3,3D,15,0,No Fix
787,18:35:57.000 08/15/2024,41.88622100,-87.65451300,163.300,1.8,0.9,1.5,3D,12,0,No Fix
788,18:35:58.000 08/15/2024,41.88623217,-87.65450783,163.300,1.6,0.8,1.3,3D,15,0,No Fix
789,18:35:59.000 08/15/2024,41.88624450,-87.65450250,163.100,1.6,0.9,1.3,3D,15,0,No Fix
790,18:36:00.000 08/15/2024,41.88625717,-87.65449883,162.700,1.8,0.9,1.6,3D,15,0,No Fix
791,18:36:01.000 08/15/2024,41.88626867,-87.65449933,162.400,1.9,0.9,1.7,3D,15,0,No Fix
792,18:36:02.000 08/15/2024,41.88628033,-87.65450050,162.300,1.8,0.9,1.6,3D,14,0,No Fix
793,18:36:03.000 08/15/2024,41.88629300,-87.65450050,162.500,1.9,1.1,1.6,3D,15,0,No Fix
794,18:36:04.000 08/15/2024,41.88630517,-87.65450217,162.300,1.9,1.1,1.6,3D,15,0,No Fix
795,18:36:05.000 08/15/2024,41.88631700,-87.65450250,162.300,2.2,1.4,1.8,3D,14,0,No Fix
796,18:36:06.000 08/15/2024,41.88632917,-87.65450350,162.500,1.7,0.9,1.5,3D,16,0,No Fix
797,18:36:07.000 08/15/2024,41.88634133,-87.65450167,162.500,2.2,1.4,1.7,3D,15,0,No Fix
798,18:36:08.000 08/15/2024,41.88635283,-87.65450217,162.500,1.7,0.9,1.5,3D,16,0,No Fix
799,18:36:09.000 08/15/2024,41.88636283,-87.65450133,162.400,1.8,1.0,1.5,3D,15,0,No Fix
800,18:36:10.000 08/15/2024,41.88637333,-87.65450250,162.500,1.8,0.9,1.6,3D,14,0,No Fix
801,18:36:11.000 08/15/2024,41.88638583,-87.65450133,162.600,1.9,1.1,1.6,3D,15,0,No Fix
802,18:36:12.000 08/15/2024,41.88639817,-87.65449800,162.500,2.1,1.4,1.6,3D,13,0,No Fix
803,18:36:13.000 08/15/2024,41.88640900,-87.65449483,162.300,2.1,1.3,1.6,3D,15,0,No Fix
804,18:36:14.000 08/15/2024,41.88642017,-87.65449100,162.000,2.2,1.4,1.8,3D,14,0,No Fix
805,18:36:15.000 08/15/2024,41.88643267,-87.65448750,161.900,2.1,1.3,1.7,3D,16,0,No Fix
806,18:36:16.000 08/15/2024,41.88644467,-87.65448400,161.400,2.2,1.4,1.7,3D,15,0,No Fix
807,18:36:17.000 08/15/2024,41.88645583,-87.65448217,161.200,2.2,1.4,1.7,3D,15,0,No Fix
808,18:36:18.000 08/15/2024,41.88646833,-87.65448517,161.800,2.1,1.3,1.7,3D,16,0,No Fix
809,18:36:19.000 08/15/2024,41.88648017,-87.65448567,161.900,2.2,1.4,1.7,3D,14,0,No Fix
810,18:36:20.000 08/15/2024,41.88649133,-87.65448617,161.800,1.4,0.8,1.1,3D,16,0,No Fix
811,18:36:21.000 08/15/2024,41.88650283,-87.65448767,161.600,2.3,1.5,1.7,3D,13,0,No Fix
812,18:36:22.000 08/15/2024,41.88651467,-87.65448850,161.300,2.2,1.4,1.7,3D,14,0,No Fix
813,18:36:23.000 08/15/2024,41.88652583,-87.65448917,161.100,1.7,0.9,1.4,3D,16,0,No Fix
814,18:36:24.000 08/15/2024,41.88653617,-87.65448967,160.800,2.0,1.1,1.6,3D,14,0,No Fix
815,18:36:25.000 08/15/2024,41.88654783,-87.65448333,160.100,1.7,0.9,1.4,3D,16,0,No Fix
816,18:36:26.000 08/15/2024,41.88655883,-87.65447500,159.300,1.4,0.8,1.2,3D,16,0,No Fix
817,18:36:27.000 08/15/2024,41.88656967,-87.65446717,158.500,1.4,0.7,1.2,3D,17,0,No Fix
818,18:36:28.000 08/15/2024,41.88658083,-87.65446217,157.800,1.3,0.7,1.1,3D,18,0,No Fix
819,18:36:29.000 08/15/2024,41.88659017,-87.65446483,157.400,1.6,0.8,1.4,3D,16,0,No Fix
820,18:36:30.000 08/15/2024,41.88659600,-87.65447333,157.200,1.3,0.7,1.1,3D,18,0,No Fix
821,18:36:31.000 08/15/2024,41.88659817,-87.65448533,156.900,1.3,0.7,1.1,3D,18,0,No Fix
822,18:36:32.000 08/15/2024,41.88659833,-87.65450033,156.800,1.3,0.7,1.1,3D,20,0,No Fix
823,18:36:33.000 08/15/2024,41.88659933,-87.65451217,156.400,1.3,0.7,1.1,3D,20,0,No Fix
824,18:36:34.000 08/15/2024,41.88660133,-87.65452517,156.000,1.3,0.7,1.1,3D,20,0,No Fix
825,18:36:35.000 08/15/2024,41.88660250,-87.65453683,155.500,1.3,0.7,1.1,3D,20,0,No Fix
826,18:36:36.000 08/15/2024,41.88660233,-87.65454950,155.300,1.3,0.7,1.1,3D,20,0,No Fix
827,18:36:37.000 08/15/2024,41.88660300,-87.65456167,155.400,1.2,0.7,1.1,3D,20,0,No Fix
828,18:36:38.000 08/15/2024,41.88660433,-87.65457367,155.500,1.2,0.7,1.1,3D,21,0,No Fix
829,18:36:39.000 08/15/2024,41.88660450,-87.65458650,155.900,1.2,0.6,1.1,3D,22,0,No Fix
830,18:36:40.000 08/15/2024,41.88660467,-87.65460017,155.900,1.2,0.6,1.1,3D,21,0,No Fix
831,18:36:41.000 08/15/2024,41.88660633,-87.65461450,155.800,1.3,0.6,1.1,3D,21,0,No Fix
832,18:36:42.000 08/15/2024,41.88660750,-87.65462883,155.700,1.3,0.6,1.1,3D,21,0,No Fix
833,18:36:43.000 08/15/2024,41.88660917,-87.65464333,155.600,1.3,0.7,1.1,3D,20,0,No Fix
834,18:36:44.000 08/15/2024,41.88661067,-87.65465750,155.600,1.3,0.7,1.1,3D,20,0,No Fix
835,18:36:45.000 08/15/2024,41.88661100,-87.65467100,155.700,1.3,0.7,1.1,3D,20,0,No Fix
836,18:36:46.000 08/15/2024,41.88661050,-87.65468533,155.800,1.4,0.8,1.1,3D,19,0,No Fix
837,18:36:47.000 08/15/2024,41.88660983,-87.65469950,155.700,1.3,0.7,1.0,3D,19,0,No Fix
838,18:36:48.000 08/15/2024,41.88660900,-87.65471367,155.600,1.3,0.7,1.1,3D,19,0,No Fix
839,18:36:49.000 08/15/2024,41.88660817,-87.65472700,155.300,1.5,0.9,1.2,3D,18,0,No Fix
840,18:36:50.000 08/15/2024,41.88660767,-87.65473917,155.100,1.5,0.9,1.2,3D,17,0,No Fix
841,18:36:51.000 08/15/2024,41.88660700,-87.65475133,154.900,1.4,0.7,1.1,3D,19,0,No Fix
842,18:36:52.000 08/15/2024,41.88660633,-87.65476383,154.800,1.5,0.9,1.2,3D,18,0,No Fix
843,18:36:53.000 08/15/2024,41.88660617,-87.65477700,154.600,1.5,0.8,1.2,3D,19,0,No Fix
844,18:36:54.000 08/15/2024,41.88660683,-87.65478967,154.500,1.5,0.9,1.2,3D,17,0,No Fix
845,18:36:55.000 08/15/2024,41.88660800,-87.65480217,154.400,1.3,0.8,1.0,3D,20,0,No Fix
846,18:36:56.000 08/15/2024,41.88660883,-87.65481533,154.200,1.5,0.9,1.2,3D,17,0,No Fix
847,18:36:57.000 08/15/2024,41.88660983,-87.65482733,154.100,1.5,0.9,1.1,3D,18,0,No Fix
848,18:36:58.000 08/15/2024,41.88661100,-87.65484067,153.900,1.5,0.8,1.2,3D,18,0,No Fix
849,18:36:59.000 08/15/2024,41.88661167,-87.65485467,153.900,1.5,0.8,1.2,3D,18,0,No Fix
850,18:37:00.000 08/15/2024,41.88661150,-87.65486933,153.900,1.5,0.8,1.2,3D,18,0,No Fix
851,18:37:01.000 08/15/2024,41.88661217,-87.65488367,153.900,1.3,0.7,1.1,3D,20,0,No Fix
852,18:37:02.000 08/15/2024,41.88661200,-87.65489750,153.800,1.3,0.7,1.1,3D,20,0,No Fix
853,18:37:03.000 08/15/2024,41.88661100,-87.65491067,153.600,1.4,0.7,1.1,3D,19,0,No Fix
854,18:37:04.000 08/15/2024,41.88661017,-87.65492317,153.600,1.2,0.7,1.0,3D,20,0,No Fix
855,18:37:05.000 08/15/2024,41.88660900,-87.65493583,153.500,1.3,0.7,1.1,3D,20,0,No Fix
856,18:37:06.000 08/15/2024,41.88660783,-87.65494850,153.500,1.4,0.8,1.1,3D,20,0,No Fix
857,18:37:07.000 08/15/2024,41.88660700,-87.65496200,153.600,1.4,0.8,1.1,3D,20,0,No Fix
858,18:37:08.000 08/15/2024,41.88660683,-87.65497567,153.600,1.3,0.7,1.1,3D,21,0,No Fix
859,18:37:09.000 08/15/2024,41.88660650,-87.65498983,153.500,1.4,0.8,1.1,3D,20,0,No Fix
860,18:37:10.000 08/15/2024,41.88660567,-87.65500500,153.400,1.4,0.8,1.1,3D,19,0,No Fix
861,18:37:11.000 08/15/2024,41.88660500,-87.65501867,153.100,1.4,0.8,1.1,3D,19,0,No Fix
862,18:37:12.000 08/15/2024,41.88660483,-87.65503150,152.900,1.4,0.8,1.1,3D,18,0,No Fix
863,18:37:13.000 08/15/2024,41.88660467,-87.65504500,152.800,1.3,0.7,1.1,3D,19,0,No Fix
864,18:37:14.000 08/15/2024,41.88660633,-87.65506017,152.800,1.3,0.7,1.1,3D,18,0,No Fix
865,18:37:15.000 08/15/2024,41.88660750,-87.65507467,152.700,1.4,0.8,1.1,3D,18,0,No Fix
866,18:37:16.000 08/15/2024,41.88660767,-87.65508883,152.800,1.2,0.7,1.0,3D,20,0,No Fix
867,18:37:17.000 08/15/2024,41.88660750,-87.65510283,152.700,1.3,0.8,1.0,3D,19,0,No Fix
868,18:37:18.000 08/15/2024,41.88660600,-87.65511517,152.600,1.4,0.8,1.1,3D,18,0,No Fix
869,18:37:19.000 08/15/2024,41.88660483,-87.65512750,152.600,1.3,0.8,1.1,3D,18,0,No Fix
870,18:37:20.000 08/15/2024,41.88660583,-87.65514083,152.700,1.2,0.7,1.0,3D,19,0,No Fix
871,18:37:21.000 08/15/2024,41.88660683,-87.65515450,152.700,1.4,0.8,1.1,3D,19,0,No Fix
872,18:37:22.000 08/15/2024,41.88660750,-87.65516783,152.600,1.4,0.8,1.1,3D,18,0,No Fix
873,18:37:23.000 08/15/2024,41.88660867,-87.65518267,152.600,1.3,0.8,1.0,3D,19,0,No Fix
874,18:37:24.000 08/15/2024,41.88661000,-87.65519717,152.500,1.4,0.8,1.1,3D,19,0,No Fix
875,18:37:25.000 08/15/2024,41.88661100,-87.65521083,152.500,1.3,0.7,1.1,3D,20,0,No Fix
876,18:37:26.000 08/15/2024,41.88661100,-87.65522483,152.500,1.4,0.8,1.1,3D,19,0,No Fix
877,18:37:27.000 08/15/2024,41.88661133,-87.65524050,152.600,1.4,0.8,1.1,3D,19,0,No Fix
878,18:37:28.000 08/15/2024,41.88661183,-87.65525650,152.700,1.4,0.8,1.1,3D,19,0,No Fix
879,18:37:29.000 08/15/2024,41.88661150,-87.65527117,152.600,1.4,0.8,1.1,3D,20,0,No Fix
880,18:37:30.000 08/15/2024,41.88661100,-87.65528600,152.500,1.4,0.8,1.1,3D,20,0,No Fix
881,18:37:31.000 08/15/2024,41.88661033,-87.65529933,152.400,1.4,0.8,1.1,3D,20,0,No Fix
882,18:37:32.000 08/15/2024,41.88660983,-87.65531267,152.300,1.4,0.8,1.1,3D,20,0,No Fix
883,18:37:33.000 08/15/2024,41.88661017,-87.65532717,152.300,1.3,0.7,1.1,3D,21,0,No Fix
884,18:37:34.000 08/15/2024,41.88661117,-87.65534150,152.400,1.4,0.7,1.1,3D,20,0,No Fix
885,18:37:35.000 08/15/2024,41.88661250,-87.65535550,152.400,1.4,0.7,1.1,3D,20,0,No Fix
886,18:37:36.000 08/15/2024,41.88661367,-87.65536833,152.000,1.4,0.7,1.1,3D,20,0,No Fix
887,18:37:37.000 08/15/2024,41.88661533,-87.65538100,151.800,1.7,0.8,1.4,3D,18,0,No Fix
888,18:37:38.000 08/15/2024,41.88661700,-87.65539500,151.700,1.7,0.8,1.4,3D,18,0,No Fix
889,18:37:39.000 08/15/2024,41.88661833,-87.65540917,151.700,1.5,0.9,1.2,3D,17,0,No Fix
890,18:37:40.000 08/15/2024,41.88661900,-87.65542333,151.500,1.4,0.7,1.1,3D,18,0,No Fix
891,18:37:41.000 08/15/2024,41.88661883,-87.65543667,151.200,1.4,0.7,1.1,3D,18,0,No Fix
892,18:37:42.000 08/15/2024,41.88661700,-87.65544967,150.900,1.4,0.8,1.2,3D,17,0,No Fix
893,18:37:43.000 08/15/2024,41.88661683,-87.65546267,150.700,1.7,1.0,1.4,3D,15,0,No Fix
894,18:37:44.000 08/15/2024,41.88661767,-87.65547633,150.600,1.5,0.9,1.2,3D,16,0,No Fix
895,18:37:45.000 08/15/2024,41.88662017,-87.65548967,150.700,1.4,0.8,1.2,3D,17,0,No Fix
896,18:37:46.000 08/15/2024,41.88662150,-87.65550283,150.600,1.6,1.0,1.2,3D,16,0,No Fix
897,18:37:47.000 08/15/2024,41.88662200,-87.65551683,150.500,1.4,0.8,1.2,3D,16,0,No Fix
898,18:37:48.000 08/15/2024,41.88662367,-87.65553167,150.400,1.4,0.8,1.2,3D,17,0,No Fix
899,18:37:49.000 08/15/2024,41.88662467,-87.65554600,150.300,1.4,0.8,1.2,3D,18,0,No Fix
900,18:37:50.000 08/15/2024,41.88662383,-87.65556083,150.100,1.4,0.7,1.2,3D,19,0,No Fix
901,18:37:51.000 08/15/2024,41.88662333,-87.65557750,150.100,1.4,0.7,1.1,3D,20,0,No Fix
902,18:37:52.000 08/15/2024,41.88662183,-87.65559383,150.100,1.4,0.7,1.1,3D,20,0,No Fix
903,18:37:53.000 08/15/2024,41.88662150,-87.65561050,150.200,1.3,0.6,1.1,3D,21,0,No Fix
904,18:37:54.000 08/15/2024,41.88662067,-87.65562717,150.300,1.3,0.6,1.1,3D,21,0,No Fix
905,18:37:55.000 08/15/2024,41.88661917,-87.65564317,150.300,1.3,0.6,1.1,3D,21,0,No Fix
906,18:37:56.000 08/15/2024,41.88661783,-87.65565867,150.100,1.3,0.6,1.1,3D,21,0,No Fix
907,18:37:57.000 08/15/2024,41.88661650,-87.65567417,150.000,1.2,0.6,1.1,3D,22,0,No Fix
908,18:37:58.000 08/15/2024,41.88661550,-87.65569000,149.800,1.3,0.6,1.1,3D,21,0,No Fix
909,18:37:59.000 08/15/2024,41.88661433,-87.65570483,149.600,1.3,0.6,1.1,3D,20,0,No Fix
910,18:38:00.000 08/15/2024,41.88661367,-87.65571900,149.600,1.3,0.6,1.1,3D,21,0,No Fix
911,18:38:01.000 08/15/2024,41.88661433,-87.65573367,149.700,1.3,0.6,1.1,3D,21,0,No Fix
912,18:38:02.000 08/15/2024,41.88661600,-87.65574817,149.800,1.3,0.6,1.1,3D,21,0,No Fix
913,18:38:03.000 08/15/2024,41.88661783,-87.65576217,149.900,1.4,0.7,1.2,3D,20,0,No Fix
914,18:38:04.000 08/15/2024,41.88661967,-87.65577650,150.100,1.2,0.6,1.1,3D,22,0,No Fix
915,18:38:05.000 08/15/2024,41.88662083,-87.65579133,150.100,1.3,0.6,1.1,3D,20,0,No Fix
916,18:38:06.000 08/15/2024,41.88662200,-87.65580667,150.200,1.3,0.7,1.1,3D,20,0,No Fix
917,18:38:07.000 08/15/2024,41.88662283,-87.65582233,150.300,1.3,0.7,1.1,3D,19,0,No Fix
918,18:38:08.000 08/15/2024,41.88662300,-87.65583800,150.400,1.3,0.7,1.1,3D,19,0,No Fix
919,18:38:09.000 08/15/2024,41.88662333,-87.65585333,150.500,1.3,0.7,1.1,3D,19,0,No Fix
920,18:38:10.000 08/15/2024,41.88662383,-87.65586900,150.500,1.3,0.7,1.1,3D,19,0,No Fix
921,18:38:11.000 08/15/2024,41.88662400,-87.65588483,150.500,1.3,0.7,1.1,3D,19,0,No Fix
922,18:38:12.000 08/15/2024,41.88662350,-87.65590067,150.400,1.3,0.7,1.1,3D,20,0,No Fix
923,18:38:13.000 08/15/2024,41.88662283,-87.65591617,150.400,1.3,0.6,1.1,3D,21,0,No Fix
924,18:38:14.000 08/15/2024,41.88662167,-87.65592967,150.400,1.3,0.7,1.1,3D,20,0,No Fix
925,18:38:15.000 08/15/2024,41.88662067,-87.65594283,150.400,1.4,0.7,1.1,3D,19,0,No Fix
926,18:38:16.000 08/15/2024,41.88662000,-87.65595783,150.400,1.5,0.9,1.2,3D,18,0,No Fix
927,18:38:17.000 08/15/2024,41.88661917,-87.65597233,150.500,1.4,0.7,1.1,3D,19,0,No Fix
928,18:38:18.000 08/15/2024,41.88661833,-87.65598633,150.500,1.4,0.7,1.1,3D,19,0,No Fix
929,18:38:19.000 08/15/2024,41.88661783,-87.65600133,150.600,1.5,0.8,1.2,3D,18,0,No Fix
930,18:38:20.000 08/15/2024,41.88661767,-87.65601683,150.600,1.5,0.8,1.2,3D,19,0,No Fix
931,18:38:21.000 08/15/2024,41.88661767,-87.65603200,150.600,1.5,0.8,1.2,3D,18,0,No Fix
932,18:38:22.000 08/15/2024,41.88661800,-87.65604667,150.600,1.5,0.8,1.2,3D,19,0,No Fix
933,18:38:23.000 08/15/2024,41.88661950,-87.65606133,150.600,1.4,0.7,1.1,3D,20,0,No Fix
934,18:38:24.000 08/15/2024,41.88662067,-87.65607633,150.500,1.5,0.8,1.2,3D,19,0,No Fix
935,18:38:25.000 08/15/2024,41.88662200,-87.65609200,150.500,1.4,0.7,1.1,3D,20,0,No Fix
936,18:38:26.000 08/15/2024,41.88662283,-87.65610750,150.600,1.5,0.8,1.2,3D,19,0,No Fix
937,18:38:27.000 08/15/2024,41.88662400,-87.65612267,150.700,1.5,0.8,1.2,3D,17,0,No Fix
938,18:38:28.000 08/15/2024,41.88662450,-87.65613833,150.800,1.4,0.8,1.1,3D,19,0,No Fix
939,18:38:29.000 08/15/2024,41.88662383,-87.65615417,151.000,1.4,0.7,1.2,3D,19,0,No Fix
940,18:38:30.000 08/15/2024,41.88662100,-87.65616883,151.100,1.5,0.9,1.2,3D,18,0,No Fix
941,18:38:31.000 08/15/2024,41.88661783,-87.65618300,151.100,1.3,0.7,1.1,3D,20,0,No Fix
942,18:38:32.000 08/15/2024,41.88661433,-87.65619750,151.000,1.4,0.8,1.1,3D,19,0,No Fix
943,18:38:33.000 08/15/2024,41.88661117,-87.65621217,151.000,1.5,0.9,1.2,3D,18,0,No Fix
944,18:38:34.000 08/15/2024,41.88660833,-87.65622567,151.100,1.5,0.9,1.1,3D,17,0,No Fix
945,18:38:35.000 08/15/2024,41.88660583,-87.65623833,151.300,1.3,0.8,1.0,3D,19,0,No Fix
946,18:38:36.000 08/15/2024,41.88660517,-87.65625100,151.400,1.4,0.8,1.1,3D,16,0,No Fix
947,18:38:37.000 08/15/2024,41.88660450,-87.65626300,151.300,1.5,0.9,1.3,3D,16,0,No Fix
948,18:38:38.000 08/15/2024,41.88660200,-87.65627517,151.100,1.9,1.1,1.5,3D,15,0,No Fix
949,18:38:39.000 08/15/2024,41.88660050,-87.65628767,151.000,1.5,0.8,1.2,3D,17,0,No Fix
950,18:38:40.000 08/15/2024,41.88659767,-87.65630167,150.600,1.6,0.8,1.3,3D,16,0,No Fix
951,18:38:41.000 08/15/2024,41.88659450,-87.65631617,150.400,2.0,1.3,1.5,3D,14,0,No Fix
952,18:38:42.000 08/15/2024,41.88659250,-87.65633033,150.300,2.0,1.3,1.5,3D,14,0,No Fix
953,18:38:43.000 08/15/2024,41.88659067,-87.65634433,150.300,2.0,1.3,1.5,3D,14,0,No Fix
954,18:38:44.000 08/15/2024,41.88659000,-87.65635800,150.300,1.5,0.8,1.3,3D,16,0,No Fix
955,18:38:45.000 08/15/2024,41.88658967,-87.65637233,150.100,1.9,1.1,1.5,3D,15,0,No Fix
956,18:38:46.000 08/15/2024,41.88658883,-87.65638650,149.900,1.6,0.8,1.3,3D,16,0,No Fix
957,18:38:47.000 08/15/2024,41.88658683,-87.65639967,149.600,1.5,0.8,1.2,3D,17,0,No Fix
