Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,VDOP,Fix type (GPS),SVs Used,Carrier Range Status,RTK Fix Type
739,19:14:35.000 08/15/2024,41.88657033,-87.65439700,148.374,2.2,0.8,1.3,3D,25,1,Float
740,19:14:36.000 08/15/2024,41.88656017,-87.65439783,148.181,1.7,1.1,1.9,3D,25,1,Float
741,19:14:37.000 08/15/2024,41.88655050,-87.65439767,148.006,2.1,1.0,1.4,3D,23,1,Float
742,19:14:38.000 08/15/2024,41.88654067,-87.65439500,147.797,1.8,1.5,1.5,3D,23,1,Float
743,19:14:39.000 08/15/2024,41.88653150,-87.65439400,148.002,5.9,1.0,1.5,3D,20,1,Float
744,19:14:40.000 08/15/2024,41.88652217,-87.65439133,147.788,5.9,3.2,4.9,3D,23,1,Float
745,19:14:41.000 08/15/2024,41.88651283,-87.65438767,147.564,3.4,3.2,4.9,3D,22,0,No Fix
746,19:14:42.000 08/15/2024,41.88650400,-87.65438583,147.324,3.9,1.5,3.0,3D,24,0,No Fix
747,19:14:43.000 08/15/2024,41.88649550,-87.65438750,147.362,3.2,1.7,3.5,3D,22,1,Float
748,19:14:44.000 08/15/2024,41.88648633,-87.65438783,147.043,3.2,1.7,2.7,3D,23,0,No Fix
749,19:14:45.000 08/15/2024,41.88647650,-87.65438817,146.809,3.4,1.7,2.7,3D,24,0,No Fix
750,19:14:46.000 08/15/2024,41.88646600,-87.65438750,146.677,2.9,1.5,3.0,3D,25,1,Float
751,19:14:47.000 08/15/2024,41.88645600,-87.65438333,146.375,2.9,1.5,2.4,3D,22,0,No Fix
752,19:14:48.000 08/15/2024,41.88644750,-87.65437950,146.152,3.9,1.5,2.4,3D,26,0,No Fix
753,19:14:49.000 08/15/2024,41.88643883,-87.65437600,145.912,3.9,1.7,3.5,3D,22,0,No Fix
754,19:14:50.000 08/15/2024,41.88643167,-87.65437400,146.106,2.9,1.7,3.5,3D,25,0,No Fix
755,19:14:51.000 08/15/2024,41.88642400,-87.65437083,145.883,3.4,1.5,2.4,3D,20,0,No Fix
756,19:14:52.000 08/15/2024,41.88641467,-87.65436933,145.506,2.6,1.5,3.0,3D,23,0,No Fix
757,19:14:53.000 08/15/2024,41.88640533,-87.65437000,145.430,2.6,1.5,2.2,3D,20,0,No Fix
758,19:14:54.000 08/15/2024,41.88639500,-87.65436667,144.875,2.6,1.5,2.2,3D,24,0,No Fix
759,19:14:55.000 08/15/2024,41.88638433,-87.65436283,145.050,2.3,1.5,2.2,3D,21,0,No Fix
760,19:14:56.000 08/15/2024,41.88637500,-87.65436083,145.480,2.8,1.4,1.9,3D,26,0,No Fix
761,19:14:57.000 08/15/2024,41.88637050,-87.65436383,146.231,2.8,1.8,2.2,3D,20,0,No Fix
762,19:14:58.000 08/15/2024,41.88636150,-87.65436300,146.143,2.5,1.8,2.2,3D,24,0,No Fix
763,19:14:59.000 08/15/2024,41.88635250,-87.65436150,146.065,2.6,1.5,2.0,3D,20,0,No Fix
764,19:15:00.000 08/15/2024,41.88634117,-87.65436217,146.093,2.3,1.5,2.2,3D,23,1,Float
765,19:15:01.000 08/15/2024,41.88633333,-87.65435967,146.173,2.8,1.2,2.0,3D,22,0,No Fix
766,19:15:02.000 08/15/2024,41.88632550,-87.65435667,146.120,1.9,1.8,2.2,3D,24,0,No Fix
767,19:15:03.000 08/15/2024,41.88631850,-87.65435717,146.402,2.4,1.1,1.6,3D,23,0,No Fix
768,19:15:04.000 08/15/2024,41.88631100,-87.65435867,146.628,2.4,1.3,2.0,3D,24,0,No Fix
769,19:15:05.000 08/15/2024,41.88630533,-87.65435767,146.812,2.0,1.3,2.0,3D,26,0,No Fix
770,19:15:06.000 08/15/2024,41.88630050,-87.65435733,147.016,2.2,1.0,1.7,3D,24,0,No Fix
771,19:15:07.000 08/15/2024,41.88629383,-87.65436000,147.367,3.3,1.1,1.9,3D,23,0,No Fix
772,19:15:08.000 08/15/2024,41.88628433,-87.65436300,147.689,3.1,1.4,3.0,3D,22,0,No Fix
773,19:15:09.000 08/15/2024,41.88627917,-87.65435933,147.976,2.8,1.4,2.8,3D,22,0,No Fix
774,19:15:10.000 08/15/2024,41.88627200,-87.65435750,148.200,2.3,1.2,2.5,3D,22,0,No Fix
775,19:15:11.000 08/15/2024,41.88626517,-87.65435550,148.828,2.3,1.2,2.0,3D,23,0,No Fix
776,19:15:12.000 08/15/2024,41.88626033,-87.65435200,150.105,3.0,1.2,2.0,3D,23,0,No Fix
777,19:15:13.000 08/15/2024,41.88626083,-87.65434683,150.835,3.1,1.2,2.8,3D,22,0,No Fix
778,19:15:14.000 08/15/2024,41.88626167,-87.65434517,152.111,2.3,1.4,2.8,3D,21,0,No Fix
779,19:15:15.000 08/15/2024,41.88625717,-87.65435000,154.086,2.1,1.2,1.9,3D,24,0,No Fix
780,19:15:16.000 08/15/2024,41.88625767,-87.65434483,153.605,2.3,1.0,1.8,3D,22,0,No Fix
781,19:15:17.000 08/15/2024,41.88625417,-87.65434133,154.206,2.7,1.2,1.9,3D,18,0,No Fix
782,19:15:18.000 08/15/2024,41.88624467,-87.65434567,154.881,2.8,1.6,2.1,3D,20,0,No Fix
783,19:15:19.000 08/15/2024,41.88623300,-87.65434583,155.370,3.3,1.9,2.1,3D,16,0,No Fix
784,19:15:20.000 08/15/2024,41.88622100,-87.65434517,155.925,2.5,2.3,2.4,3D,18,0,No Fix
785,19:15:21.000 08/15/2024,41.88621050,-87.65434367,156.276,3.1,1.4,2.1,3D,15,0,No Fix
786,19:15:22.000 08/15/2024,41.88619867,-87.65434117,156.670,1.9,2.2,2.1,3D,21,0,No Fix
787,19:15:23.000 08/15/2024,41.88618500,-87.65433717,157.095,1.9,1.2,1.4,3D,18,0,No Fix
788,19:15:24.000 08/15/2024,41.88617400,-87.65433617,157.665,1.9,1.3,1.4,3D,23,0,No Fix
789,19:15:25.000 08/15/2024,41.88616267,-87.65433800,158.332,1.8,1.3,1.4,3D,20,0,No Fix
790,19:15:26.000 08/15/2024,41.88614950,-87.65434333,159.128,1.9,1.0,1.4,3D,22,0,No Fix
791,19:15:27.000 08/15/2024,41.88613700,-87.65434383,159.700,1.7,1.2,1.4,3D,21,0,No Fix
792,19:15:28.000 08/15/2024,41.88612217,-87.65434283,160.320,2.1,1.0,1.4,3D,21,0,No Fix
793,19:15:29.000 08/15/2024,41.88611083,-87.65433867,160.905,2.7,1.5,1.5,3D,21,0,No Fix
794,19:15:30.000 08/15/2024,41.88609883,-87.65433450,161.226,2.2,1.6,2.2,3D,22,0,No Fix
795,19:15:31.000 08/15/2024,41.88608883,-87.65433117,161.874,2.0,1.1,1.9,3D,21,0,No Fix
796,19:15:32.000 08/15/2024,41.88608733,-87.65432583,163.591,1.9,1.0,1.7,3D,22,0,No Fix
797,19:15:33.000 08/15/2024,41.88607617,-87.65432317,163.582,2.0,0.9,1.7,3D,22,0,No Fix
798,19:15:34.000 08/15/2024,41.88606633,-87.65432150,163.756,2.0,1.1,1.7,3D,23,0,No Fix
799,19:15:35.000 08/15/2024,41.88605750,-87.65432000,164.344,2.2,0.9,1.8,3D,20,0,No Fix
800,19:15:36.000 08/15/2024,41.88605600,-87.65432850,167.400,2.0,1.2,1.8,3D,22,0,No Fix
801,19:15:37.000 08/15/2024,41.88604800,-87.65432750,168.000,2.0,1.1,1.7,3D,20,0,No Fix
802,19:15:38.000 08/15/2024,41.88604533,-87.65433967,166.970,2.0,1.1,1.7,3D,20,1,Float
803,19:15:39.000 08/15/2024,41.88604133,-87.65433917,165.849,1.9,1.1,1.7,3D,22,1,Float
804,19:15:40.000 08/15/2024,41.88601833,-87.65434450,162.224,1.9,0.9,1.6,3D,24,1,Float
805,19:15:41.000 08/15/2024,41.88600700,-87.65434467,162.239,2.1,0.9,1.6,3D,22,0,No Fix
806,19:15:42.000 08/15/2024,41.88599650,-87.65434383,162.372,2.1,1.2,1.8,3D,21,0,No Fix
807,19:15:43.000 08/15/2024,41.88598683,-87.65434350,162.341,2.1,1.1,1.8,3D,22,0,No Fix
808,19:15:44.000 08/15/2024,41.88597833,-87.65434383,162.591,2.1,1.1,1.8,3D,21,0,No Fix
809,19:15:45.000 08/15/2024,41.88596900,-87.65434267,162.762,2.1,1.2,1.8,3D,18,0,No Fix
810,19:15:46.000 08/15/2024,41.88595917,-87.65434050,162.924,2.2,1.1,1.8,3D,22,0,No Fix
811,19:15:47.000 08/15/2024,41.88594733,-87.65434033,163.470,2.1,1.3,1.8,3D,20,0,No Fix
812,19:15:48.000 08/15/2024,41.88593617,-87.65434117,163.493,2.2,1.1,1.8,3D,24,0,No Fix
813,19:15:49.000 08/15/2024,41.88592433,-87.65434167,163.729,2.5,1.2,1.8,3D,22,0,No Fix
814,19:15:50.000 08/15/2024,41.88591267,-87.65434250,163.962,2.0,1.4,2.0,3D,25,0,No Fix
815,19:15:51.000 08/15/2024,41.88590833,-87.65434733,161.249,2.1,1.1,1.7,3D,22,1,Float
816,19:15:52.000 08/15/2024,41.88589750,-87.65434783,161.003,2.6,1.1,1.8,3D,24,0,No Fix
817,19:15:53.000 08/15/2024,41.88588083,-87.65435217,159.376,2.8,1.5,2.1,3D,26,0,No Fix
818,19:15:54.000 08/15/2024,41.88586817,-87.65435550,159.033,2.0,1.3,2.5,3D,27,0,No Fix
819,19:15:55.000 08/15/2024,41.88584967,-87.65436450,157.697,1.9,1.0,1.7,3D,25,0,No Fix
820,19:15:56.000 08/15/2024,41.88583517,-87.65437133,156.894,2.5,0.9,1.7,3D,27,0,No Fix
821,19:15:57.000 08/15/2024,41.88582300,-87.65437500,155.635,2.7,1.5,2.0,3D,26,0,No Fix
822,19:15:58.000 08/15/2024,41.88581550,-87.65437483,155.538,3.6,1.2,2.4,3D,28,1,Float
823,19:15:59.000 08/15/2024,41.88580700,-87.65437617,155.469,2.7,1.6,3.1,3D,28,0,No Fix
824,19:16:00.000 08/15/2024,41.88579850,-87.65437633,155.180,2.7,1.3,2.4,3D,28,0,No Fix
825,19:16:01.000 08/15/2024,41.88579017,-87.65437450,154.874,3.6,1.3,2.4,3D,25,0,No Fix
826,19:16:02.000 08/15/2024,41.88577650,-87.65437617,154.257,2.7,1.7,3.2,3D,28,0,No Fix
827,19:16:03.000 08/15/2024,41.88576583,-87.65437583,153.830,2.7,1.2,2.4,3D,23,0,No Fix
828,19:16:04.000 08/15/2024,41.88575667,-87.65437933,153.660,3.9,1.2,2.5,3D,25,0,No Fix
829,19:16:05.000 08/15/2024,41.88574917,-87.65438200,153.172,14.4,2.0,3.3,3D,23,0,No Fix
830,19:16:06.000 08/15/2024,41.88574567,-87.65437917,152.872,5.7,8.6,11.6,3D,25,0,No Fix
831,19:16:07.000 08/15/2024,41.88574383,-87.65437133,153.139,3.6,2.3,5.2,3D,18,0,No Fix
832,19:16:08.000 08/15/2024,41.88573817,-87.65436133,153.537,3.7,1.5,3.3,3D,22,0,No Fix
833,19:16:09.000 08/15/2024,41.88573800,-87.65435067,153.593,3.6,1.6,3.4,3D,22,0,No Fix
834,19:16:10.000 08/15/2024,41.88573917,-87.65434317,152.908,4.5,2.1,2.9,3D,24,0,No Fix
835,19:16:11.000 08/15/2024,41.88573983,-87.65433733,152.520,2.5,2.0,4.0,3D,24,0,No Fix
836,19:16:12.000 08/15/2024,41.88573933,-87.65433217,152.609,2.4,1.5,2.0,3D,26,0,No Fix
837,19:16:13.000 08/15/2024,41.88574000,-87.65433133,153.372,2.9,1.2,2.0,3D,28,0,No Fix
838,19:16:14.000 08/15/2024,41.88574500,-87.65433700,154.449,2.4,1.6,2.4,3D,24,0,No Fix
839,19:16:15.000 08/15/2024,41.88577100,-87.65438850,159.752,2.8,1.2,2.0,3D,23,0,No Fix
840,19:16:16.000 08/15/2024,41.88577233,-87.65438533,160.434,2.3,1.6,2.4,3D,24,0,No Fix
841,19:16:17.000 08/15/2024,41.88577300,-87.65438283,161.374,2.9,1.1,2.0,3D,22,0,No Fix
842,19:16:18.000 08/15/2024,41.88577217,-87.65437417,161.487,2.5,1.6,2.4,3D,25,0,No Fix
843,19:16:19.000 08/15/2024,41.88577250,-87.65436950,161.826,2.3,1.3,2.1,3D,24,0,No Fix
844,19:16:20.000 08/15/2024,41.88577417,-87.65436350,162.301,4.6,1.1,2.0,3D,21,0,No Fix
845,19:16:21.000 08/15/2024,41.88577683,-87.65436283,162.810,3.2,1.9,4.2,3D,22,0,No Fix
846,19:16:22.000 08/15/2024,41.88580500,-87.65440883,167.169,4.3,1.1,3.0,3D,22,0,No Fix
847,19:16:23.000 08/15/2024,41.88580550,-87.65440050,167.170,3.7,1.6,4.0,3D,25,0,No Fix
848,19:16:24.000 08/15/2024,41.88580700,-87.65439300,167.095,2.4,1.3,3.5,3D,24,0,No Fix
849,19:16:25.000 08/15/2024,41.88580717,-87.65438533,167.418,2.2,1.1,2.1,3D,24,0,No Fix
850,19:16:26.000 08/15/2024,41.88580633,-87.65437600,167.551,5.4,1.1,1.9,3D,23,0,No Fix
851,19:16:27.000 08/15/2024,41.88578183,-87.65432833,166.481,2.4,2.8,4.6,3D,26,0,No Fix
852,19:16:28.000 08/15/2024,41.88573317,-87.65423683,161.113,2.3,1.3,2.0,3D,25,0,No Fix
853,19:16:29.000 08/15/2024,41.88573100,-87.65422667,160.622,2.9,1.2,2.0,3D,23,0,No Fix
854,19:16:30.000 08/15/2024,41.88570817,-87.65418700,160.923,3.3,1.6,2.4,3D,22,1,Float
855,19:16:31.000 08/15/2024,41.88570267,-87.65416517,160.169,2.2,1.3,3.1,3D,22,1,Float
856,19:16:32.000 08/15/2024,41.88569983,-87.65415517,160.335,4.4,1.1,1.9,3D,24,0,No Fix
857,19:16:33.000 08/15/2024,41.88569833,-87.65414367,160.197,4.4,2.1,3.8,3D,25,0,No Fix
858,19:16:34.000 08/15/2024,41.88569517,-87.65413333,160.449,3.7,3.0,3.1,3D,25,0,No Fix
859,19:16:35.000 08/15/2024,41.88569500,-87.65411933,160.323,4.4,2.3,2.9,3D,22,0,No Fix
860,19:16:36.000 08/15/2024,41.88569500,-87.65410400,160.272,3.7,3.0,3.1,3D,25,0,No Fix
861,19:16:37.000 08/15/2024,41.88569383,-87.65409050,160.487,3.3,2.3,2.9,3D,23,0,No Fix
862,19:16:38.000 08/15/2024,41.88568783,-87.65408300,161.395,2.2,2.0,2.6,3D,25,0,No Fix
863,19:16:39.000 08/15/2024,41.88568733,-87.65407533,161.386,2.2,1.1,1.9,3D,24,0,No Fix
864,19:16:40.000 08/15/2024,41.88568833,-87.65406383,161.089,3.3,1.3,1.7,3D,25,0,No Fix
865,19:16:41.000 08/15/2024,41.88568850,-87.65405150,161.003,2.4,1.7,2.9,3D,25,0,No Fix
866,19:16:42.000 08/15/2024,41.88568717,-87.65404017,161.286,2.4,1.3,2.0,3D,23,0,No Fix
867,19:16:43.000 08/15/2024,41.88568550,-87.65402850,161.321,1.7,1.2,2.0,3D,22,0,No Fix
868,19:16:44.000 08/15/2024,41.88567417,-87.65395750,156.583,1.7,0.9,1.4,3D,23,1,Float
869,19:16:45.000 08/15/2024,41.88567150,-87.65394700,156.848,2.4,0.9,1.4,3D,22,0,No Fix
870,19:16:46.000 08/15/2024,41.88566967,-87.65393700,157.198,2.2,1.3,2.0,3D,25,0,No Fix
871,19:16:47.000 08/15/2024,41.88566933,-87.65392583,157.118,2.4,1.1,1.9,3D,23,0,No Fix
872,19:16:48.000 08/15/2024,41.88566717,-87.65391600,157.250,3.7,1.3,2.0,3D,21,0,No Fix
873,19:16:49.000 08/15/2024,41.88564383,-87.65391217,159.561,2.2,2.3,2.9,3D,24,1,Float
874,19:16:50.000 08/15/2024,41.88564233,-87.65390300,159.760,1.8,1.1,1.9,3D,23,0,No Fix
875,19:16:51.000 08/15/2024,41.88564100,-87.65389100,159.903,2.4,1.0,1.5,3D,24,0,No Fix
876,19:16:52.000 08/15/2024,41.88563967,-87.65387983,159.888,2.4,1.3,2.0,3D,23,0,No Fix
877,19:16:53.000 08/15/2024,41.88564000,-87.65386983,159.514,2.5,1.3,2.0,3D,25,0,No Fix
878,19:16:54.000 08/15/2024,41.88563917,-87.65385883,159.777,4.4,1.4,2.0,3D,25,0,No Fix
879,19:16:55.000 08/15/2024,41.88563750,-87.65384867,160.008,1.6,3.0,3.1,3D,22,0,No Fix
880,19:16:56.000 08/15/2024,41.88563633,-87.65383950,160.010,3.6,0.9,1.3,3D,22,0,No Fix
881,19:16:57.000 08/15/2024,41.88563233,-87.65383150,160.792,3.6,2.5,2.6,3D,22,0,No Fix
882,19:16:58.000 08/15/2024,41.88563100,-87.65382167,161.002,3.6,2.5,2.6,3D,21,0,No Fix
883,19:16:59.000 08/15/2024,41.88563117,-87.65380933,160.749,5.0,2.5,2.6,3D,21,0,No Fix
884,19:17:00.000 08/15/2024,41.88562867,-87.65379667,161.080,2.5,3.8,3.3,3D,20,0,No Fix
885,19:17:01.000 08/15/2024,41.88562717,-87.65378417,161.253,2.5,1.4,2.0,3D,19,0,No Fix
886,19:17:02.000 08/15/2024,41.88562733,-87.65377133,160.792,2.5,1.4,2.0,3D,19,0,No Fix
887,19:17:03.000 08/15/2024,41.88562633,-87.65376267,160.577,2.0,1.4,2.0,3D,19,0,No Fix
888,19:17:04.000 08/15/2024,41.88562583,-87.65375550,160.072,2.5,1.2,1.6,3D,20,0,No Fix
889,19:17:05.000 08/15/2024,41.88562333,-87.65374583,160.146,2.5,1.4,2.1,3D,20,0,No Fix
890,19:17:06.000 08/15/2024,41.88561150,-87.65369167,160.439,2.5,1.4,2.0,3D,20,1,Float
891,19:17:07.000 08/15/2024,41.88561117,-87.65368233,160.461,2.5,1.4,2.1,3D,21,0,No Fix
892,19:17:08.000 08/15/2024,41.88561083,-87.65367217,160.763,2.5,1.4,2.1,3D,22,0,No Fix
893,19:17:09.000 08/15/2024,41.88561183,-87.65366117,160.788,4.4,1.4,2.1,3D,18,0,No Fix
894,19:17:10.000 08/15/2024,41.88561033,-87.65365083,160.451,2.4,3.0,3.1,3D,23,0,No Fix
895,19:17:11.000 08/15/2024,41.88560817,-87.65364233,160.462,3.3,1.3,2.0,3D,20,0,No Fix
896,19:17:12.000 08/15/2024,41.88560917,-87.65363400,160.624,3.3,1.6,2.9,3D,21,0,No Fix
897,19:17:13.000 08/15/2024,41.88561050,-87.65362700,160.548,4.6,1.7,2.9,3D,19,0,No Fix
898,19:17:14.000 08/15/2024,41.88560967,-87.65362550,160.746,2.6,1.9,4.2,3D,18,0,No Fix
899,19:17:15.000 08/15/2024,41.88560267,-87.65361967,161.442,2.4,1.4,2.2,3D,19,1,Float
900,19:17:16.000 08/15/2024,41.88561083,-87.65361217,159.871,2.5,1.4,2.0,3D,21,1,Float
901,19:17:17.000 08/15/2024,41.88561433,-87.65360833,159.075,2.8,1.4,2.1,3D,23,1,Float
902,19:17:18.000 08/15/2024,41.88561467,-87.65360583,158.834,1.7,1.2,2.5,3D,23,1,Float
903,19:17:19.000 08/15/2024,41.88561517,-87.65360417,158.681,1.7,1.0,1.4,3D,23,1,Float
904,19:17:20.000 08/15/2024,41.88561483,-87.65360317,158.783,1.6,1.0,1.4,3D,23,1,Float
905,19:17:21.000 08/15/2024,41.88561433,-87.65360250,158.859,1.7,0.9,1.3,3D,24,1,Float
906,19:17:22.000 08/15/2024,41.88561383,-87.65360200,158.919,1.7,1.0,1.4,3D,25,1,Float
907,19:17:23.000 08/15/2024,41.88561333,-87.65360167,159.018,1.5,1.0,1.4,3D,26,1,Float
908,19:17:24.000 08/15/2024,41.88561283,-87.65360150,159.082,1.9,0.9,1.2,3D,22,1,Float
909,19:17:25.000 08/15/2024,41.88561300,-87.65360167,159.073,3.6,1.1,1.6,3D,24,0,No Fix
910,19:17:26.000 08/15/2024,41.88561167,-87.65359933,159.413,2.3,1.5,3.3,3D,23,1,Float
911,19:17:27.000 08/15/2024,41.88561050,-87.65359700,159.696,3.6,1.3,1.9,3D,21,1,Float
912,19:17:28.000 08/15/2024,41.88561017,-87.65359650,159.739,2.6,1.5,3.3,3D,23,0,No Fix
913,19:17:29.000 08/15/2024,41.88560917,-87.65359467,159.872,2.2,1.3,2.2,3D,21,1,Float
914,19:17:30.000 08/15/2024,41.88560817,-87.65359317,159.978,2.6,1.1,1.9,3D,20,1,Float
915,19:17:31.000 08/15/2024,41.88560717,-87.65359317,160.121,2.6,1.3,2.2,3D,19,0,No Fix
916,19:17:32.000 08/15/2024,41.88560533,-87.65359183,160.235,2.4,1.4,2.3,3D,18,1,Float
917,19:17:33.000 08/15/2024,41.88560417,-87.65359067,160.330,2.3,1.3,2.0,3D,20,1,Float
918,19:17:34.000 08/15/2024,41.88560333,-87.65359000,160.407,2.2,1.3,2.0,3D,17,1,Float
919,19:17:35.000 08/15/2024,41.88560250,-87.65358967,160.504,2.6,1.2,1.9,3D,16,1,Float
920,19:17:36.000 08/15/2024,41.88560167,-87.65358950,160.685,2.1,1.3,2.2,3D,18,1,Float
921,19:17:37.000 08/15/2024,41.88560083,-87.65358967,160.860,2.6,1.3,1.6,3D,19,1,Float
922,19:17:38.000 08/15/2024,41.88560033,-87.65358933,160.929,2.4,1.4,2.2,3D,19,1,Float
923,19:17:39.000 08/15/2024,41.88559983,-87.65358917,161.020,2.4,1.4,2.0,3D,19,1,Float
924,19:17:40.000 08/15/2024,41.88559967,-87.65358883,161.101,2.5,1.4,2.0,3D,20,1,Float
925,19:17:41.000 08/15/2024,41.88559933,-87.65358833,161.213,2.8,1.4,2.1,3D,17,1,Float
926,19:17:42.000 08/15/2024,41.88559883,-87.65358800,161.344,2.4,1.4,2.4,3D,19,1,Float
927,19:17:43.000 08/15/2024,41.88559817,-87.65358767,161.483,2.2,1.3,2.0,3D,21,1,Float
928,19:17:44.000 08/15/2024,41.88559817,-87.65358733,161.517,2.5,1.3,1.8,3D,19,1,Float
929,19:17:45.000 08/15/2024,41.88559800,-87.65358700,161.524,2.3,1.3,2.1,3D,19,1,Float
930,19:17:46.000 08/15/2024,41.88559800,-87.65358633,161.565,1.9,1.2,1.9,3D,18,1,Float
931,19:17:47.000 08/15/2024,41.88559750,-87.65358617,161.659,1.9,1.1,1.6,3D,18,1,Float
932,19:17:48.000 08/15/2024,41.88559717,-87.65358600,161.733,1.7,1.1,1.6,3D,21,1,Float
933,19:17:49.000 08/15/2024,41.88559633,-87.65358583,161.902,2.1,1.0,1.4,3D,20,1,Float
934,19:17:50.000 08/15/2024,41.88559600,-87.65358600,162.006,1.6,1.3,1.7,3D,20,0,No Fix
935,19:17:51.000 08/15/2024,41.88559600,-87.65358567,162.026,1.6,1.0,1.3,3D,20,1,Float
936,19:17:52.000 08/15/2024,41.88559600,-87.65358533,162.042,2.3,1.0,1.3,3D,19,1,Float
937,19:17:53.000 08/15/2024,41.88559467,-87.65358583,162.355,2.3,1.3,2.0,3D,20,0,No Fix
938,19:17:54.000 08/15/2024,41.88559317,-87.65358617,162.643,1.8,1.3,2.0,3D,20,1,Float
939,19:17:55.000 08/15/2024,41.88559300,-87.65358600,162.637,1.8,1.0,1.5,3D,20,1,Float
940,19:17:56.000 08/15/2024,41.88559267,-87.65358583,162.524,1.8,1.1,1.5,3D,23,1,Float
941,19:17:57.000 08/15/2024,41.88559217,-87.65358533,162.599,1.8,1.0,1.4,3D,20,1,Float
942,19:17:58.000 08/15/2024,41.88559150,-87.65358483,162.676,1.8,1.0,1.5,3D,21,1,Float
943,19:17:59.000 08/15/2024,41.88559217,-87.65358283,162.600,1.8,1.1,1.5,3D,21,1,Float
944,19:18:00.000 08/15/2024,41.88559217,-87.65358167,162.624,1.7,1.1,1.5,3D,20,1,Float
945,19:18:01.000 08/15/2024,41.88559183,-87.65358117,162.698,1.7,1.0,1.4,3D,20,1,Float
946,19:18:02.000 08/15/2024,41.88559117,-87.65358033,162.843,1.7,1.0,1.4,3D,18,1,Float
947,19:18:03.000 08/15/2024,41.88559067,-87.65357983,162.963,1.7,1.0,1.4,3D,20,1,Float
948,19:18:04.000 08/15/2024,41.88559000,-87.65358017,163.141,2.3,1.0,1.4,3D,19,1,Float
949,19:18:05.000 08/15/2024,41.88559017,-87.65358000,163.184,2.4,1.3,2.0,3D,19,1,Float
950,19:18:06.000 08/15/2024,41.88559017,-87.65357950,163.238,2.4,1.3,2.0,3D,21,1,Float
951,19:18:07.000 08/15/2024,41.88559017,-87.65357883,163.274,2.4,1.3,2.0,3D,18,1,Float
952,19:18:08.000 08/15/2024,41.88559017,-87.65357817,163.366,2.4,1.3,2.0,3D,21,1,Float
953,19:18:09.000 08/15/2024,41.88559000,-87.65357750,163.469,2.4,1.3,2.0,3D,19,1,Float
954,19:18:10.000 08/15/2024,41.88559050,-87.65357633,163.416,2.1,1.3,2.0,3D,20,1,Float
955,19:18:11.000 08/15/2024,41.88559050,-87.65357583,163.457,2.3,1.0,1.8,3D,21,1,Float
956,19:18:12.000 08/15/2024,41.88559017,-87.65357567,163.529,2.3,1.3,2.0,3D,23,1,Float
957,19:18:13.000 08/15/2024,41.88558883,-87.65357567,163.744,1.7,1.3,2.0,3D,23,1,Float
958,19:18:14.000 08/15/2024,41.88558833,-87.65357583,163.761,1.8,1.0,1.4,3D,19,1,Float
959,19:18:15.000 08/15/2024,41.88558817,-87.65357550,163.684,1.9,1.0,1.5,3D,19,0,No Fix
960,19:18:16.000 08/15/2024,41.88558800,-87.65357650,163.797,1.9,1.1,1.5,3D,18,1,Float
961,19:18:17.000 08/15/2024,41.88558717,-87.65358217,164.055,2.4,1.1,1.5,3D,21,0,No Fix
962,19:18:18.000 08/15/2024,41.88558633,-87.65358833,164.395,2.4,1.3,2.0,3D,20,0,No Fix
963,19:18:19.000 08/15/2024,41.88558750,-87.65359783,164.225,2.6,1.3,2.0,3D,20,0,No Fix
964,19:18:20.000 08/15/2024,41.88558983,-87.65360867,163.904,2.6,1.3,2.2,3D,17,0,No Fix
965,19:18:21.000 08/15/2024,41.88558733,-87.65362233,164.662,1.9,1.4,2.2,3D,15,0,No Fix
966,19:18:22.000 08/15/2024,41.88558600,-87.65363417,164.676,1.9,1.1,1.6,3D,17,0,No Fix
967,19:18:23.000 08/15/2024,41.88558467,-87.65364517,164.825,2.1,1.1,1.6,3D,18,0,No Fix
968,19:18:24.000 08/15/2024,41.88558567,-87.65365500,164.760,2.3,1.2,1.8,3D,20,0,No Fix
969,19:18:25.000 08/15/2024,41.88558800,-87.65366567,164.540,2.2,1.1,2.0,3D,21,0,No Fix
970,19:18:26.000 08/15/2024,41.88558900,-87.65367867,164.651,2.8,1.1,1.9,3D,21,0,No Fix
971,19:18:27.000 08/15/2024,41.88558933,-87.65369067,164.788,2.8,1.4,2.4,3D,20,0,No Fix
972,19:18:28.000 08/15/2024,41.88558900,-87.65370250,164.532,4.4,1.4,2.4,3D,20,0,No Fix
973,19:18:29.000 08/15/2024,41.88558900,-87.65371600,164.363,4.4,3.1,3.1,3D,20,0,No Fix
974,19:18:30.000 08/15/2024,41.88558883,-87.65372917,164.173,5.1,3.1,3.1,3D,19,0,No Fix
975,19:18:31.000 08/15/2024,41.88558917,-87.65374150,164.106,3.6,3.8,3.3,3D,19,0,No Fix
976,19:18:32.000 08/15/2024,41.88558633,-87.65375283,164.702,3.4,2.5,2.6,3D,19,0,No Fix
977,19:18:33.000 08/15/2024,41.88558133,-87.65376450,165.370,1.9,2.2,2.6,3D,20,0,No Fix
978,19:18:34.000 08/15/2024,41.88557850,-87.65377767,165.533,1.9,1.1,1.5,3D,21,0,No Fix
979,19:18:35.000 08/15/2024,41.88557250,-87.65379067,166.376,3.4,1.1,1.5,3D,23,0,No Fix
980,19:18:36.000 08/15/2024,41.88557100,-87.65380450,166.683,1.8,2.2,2.6,3D,22,0,No Fix
