Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,Fix type (GPS),Fix type (GPS) valid,PACC H,PACC V,PACC 3D,EDOP,NDOP,VDOP,GDOP,DGPS,SVs Used,Carrier Range Status
587,19:12:03.000 08/15/2024,41.88660233,-87.65634767,148.180,1.7,1.3,3D,Yes,0.147,0.110,0.184,,,1.1,,No,24,1
588,19:12:04.000 08/15/2024,41.88660383,-87.65633350,148.097,1.8,1.3,3D,Yes,0.109,0.104,0.151,,,1.1,,No,21,1
589,19:12:05.000 08/15/2024,41.88660567,-87.65631917,148.132,1.8,1.4,3D,Yes,0.103,0.103,0.146,,,1.2,,No,22,1
590,19:12:06.000 08/15/2024,41.88660717,-87.65630450,148.115,2.0,1.4,3D,Yes,0.106,0.113,0.155,,,1.2,,No,24,1
591,19:12:07.000 08/15/2024,41.88660800,-87.65629017,148.148,2.1,1.6,3D,Yes,0.093,0.105,0.140,,,1.2,,No,24,1
592,19:12:08.000 08/15/2024,41.88660733,-87.65627600,148.145,1.7,1.7,3D,Yes,0.105,0.112,0.154,,,1.3,,No,23,1
593,19:12:09.000 08/15/2024,41.88660717,-87.65626217,148.200,1.7,1.3,3D,Yes,0.091,0.090,0.128,,,1.1,,No,26,1
594,19:12:10.000 08/15/2024,41.88660750,-87.65624833,148.241,1.7,1.3,3D,Yes,0.089,0.080,0.120,,,1.1,,No,25,1
595,19:12:11.000 08/15/2024,41.88660700,-87.65623317,148.296,2.1,1.3,3D,Yes,0.096,0.087,0.130,,,1.1,,No,25,1
596,19:12:12.000 08/15/2024,41.88660683,-87.65621833,148.411,2.1,1.7,3D,Yes,0.105,0.106,0.149,,,1.3,,No,22,1
597,19:12:13.000 08/15/2024,41.88660667,-87.65620483,148.461,1.7,1.7,3D,Yes,0.107,0.109,0.153,,,1.3,,No,23,1
598,19:12:14.000 08/15/2024,41.88660650,-87.65619083,148.546,1.7,1.3,3D,Yes,0.088,0.080,0.119,,,1.1,,No,25,1
599,19:12:15.000 08/15/2024,41.88660683,-87.65617733,148.612,1.7,1.3,3D,Yes,0.086,0.077,0.115,,,1.1,,No,26,1
600,19:12:16.000 08/15/2024,41.88660767,-87.65616350,148.713,2.1,1.3,3D,Yes,0.098,0.087,0.131,,,1.1,,No,25,1
601,19:12:17.000 08/15/2024,41.88660767,-87.65615017,148.752,1.7,1.7,3D,Yes,0.100,0.089,0.134,,,1.3,,No,26,1
602,19:12:18.000 08/15/2024,41.88660667,-87.65613700,148.721,1.7,1.3,3D,Yes,0.099,0.091,0.134,,,1.1,,No,24,1
603,19:12:19.000 08/15/2024,41.88660650,-87.65612367,148.745,1.7,1.3,3D,Yes,0.099,0.091,0.134,,,1.1,,No,24,1
604,19:12:20.000 08/15/2024,41.88660650,-87.65611050,148.731,1.7,1.3,3D,Yes,0.095,0.087,0.129,,,1.1,,No,23,1
605,19:12:21.000 08/15/2024,41.88660650,-87.65609633,148.724,1.6,1.3,3D,Yes,0.084,0.075,0.113,,,1.1,,No,24,1
606,19:12:22.000 08/15/2024,41.88660783,-87.65608317,148.739,1.8,1.2,3D,Yes,0.092,0.085,0.125,,,1.1,,No,22,1
607,19:12:23.000 08/15/2024,41.88660833,-87.65606983,148.738,1.6,1.4,3D,Yes,0.094,0.086,0.127,,,1.2,,No,22,1
608,19:12:24.000 08/15/2024,41.88660867,-87.65605650,148.768,1.6,1.2,3D,Yes,0.095,0.087,0.129,,,1.1,,No,23,1
609,19:12:25.000 08/15/2024,41.88660867,-87.65604383,148.760,2.1,1.2,3D,Yes,0.095,0.087,0.129,,,1.1,,No,21,1
610,19:12:26.000 08/15/2024,41.88660917,-87.65603117,148.747,2.1,1.7,3D,Yes,0.093,0.096,0.134,,,1.3,,No,21,1
611,19:12:27.000 08/15/2024,41.88661000,-87.65601783,148.724,1.7,1.7,3D,Yes,0.094,0.099,0.137,,,1.3,,No,21,1
612,19:12:28.000 08/15/2024,41.88661200,-87.65600417,148.698,2.1,1.3,3D,Yes,0.095,0.100,0.138,,,1.1,,No,21,1
613,19:12:29.000 08/15/2024,41.88661467,-87.65599067,148.690,2.1,1.7,3D,Yes,0.103,0.105,0.147,,,1.3,,No,22,1
614,19:12:30.000 08/15/2024,41.88661667,-87.65597767,148.715,2.1,1.7,3D,Yes,0.103,0.111,0.151,,,1.3,,No,23,1
615,19:12:31.000 08/15/2024,41.88661967,-87.65596617,148.718,2.1,1.7,3D,Yes,0.093,0.110,0.144,,,1.3,,No,25,1
616,19:12:32.000 08/15/2024,41.88662283,-87.65595400,148.730,1.8,1.7,3D,Yes,0.094,0.101,0.138,,,1.3,,No,24,1
617,19:12:33.000 08/15/2024,41.88662500,-87.65594017,148.731,1.7,1.4,3D,Yes,0.095,0.100,0.138,,,1.2,,No,23,1
618,19:12:34.000 08/15/2024,41.88662617,-87.65592617,148.714,1.7,1.2,3D,Yes,0.096,0.101,0.139,,,1.2,,No,24,1
619,19:12:35.000 08/15/2024,41.88662783,-87.65591333,148.712,1.7,1.2,3D,Yes,0.097,0.103,0.141,,,1.2,,No,23,1
620,19:12:36.000 08/15/2024,41.88662850,-87.65590100,148.684,1.7,1.2,3D,Yes,0.094,0.100,0.137,,,1.2,,No,22,1
621,19:12:37.000 08/15/2024,41.88662850,-87.65588750,148.614,1.7,1.2,3D,Yes,0.094,0.100,0.137,,,1.3,,No,24,1
622,19:12:38.000 08/15/2024,41.88662817,-87.65587383,148.528,1.7,1.2,3D,Yes,0.094,0.100,0.137,,,1.2,,No,25,1
623,19:12:39.000 08/15/2024,41.88662867,-87.65585950,148.459,1.7,1.2,3D,Yes,0.094,0.101,0.138,,,1.2,,No,25,1
624,19:12:40.000 08/15/2024,41.88662950,-87.65584517,148.375,1.8,1.2,3D,Yes,0.093,0.099,0.136,,,1.2,,No,24,1
625,19:12:41.000 08/15/2024,41.88662950,-87.65583167,148.314,1.8,1.4,3D,Yes,0.093,0.099,0.136,,,1.2,,No,26,1
626,19:12:42.000 08/15/2024,41.88662950,-87.65581767,148.231,1.6,1.4,3D,Yes,0.093,0.100,0.137,,,1.2,,No,26,1
627,19:12:43.000 08/15/2024,41.88662983,-87.65580333,148.147,1.5,1.0,3D,Yes,0.091,0.100,0.135,,,1.2,,No,26,1
628,19:12:44.000 08/15/2024,41.88663100,-87.65578883,148.049,1.6,0.8,3D,Yes,0.075,0.097,0.123,,,1.3,,No,27,1
629,19:12:45.000 08/15/2024,41.88663117,-87.65577483,148.034,1.5,0.8,3D,Yes,0.066,0.095,0.116,,,1.4,,No,25,1
630,19:12:46.000 08/15/2024,41.88663067,-87.65576000,148.024,1.4,0.8,3D,Yes,0.066,0.096,0.116,,,1.3,,No,27,1
631,19:12:47.000 08/15/2024,41.88663083,-87.65574550,147.990,1.3,0.8,3D,Yes,0.066,0.097,0.117,,,1.2,,No,27,1
632,19:12:48.000 08/15/2024,41.88663117,-87.65573100,147.914,1.3,0.7,3D,Yes,0.067,0.098,0.119,,,1.1,,No,26,1
633,19:12:49.000 08/15/2024,41.88663117,-87.65571667,147.917,1.4,0.7,3D,Yes,0.068,0.099,0.120,,,1.1,,No,26,1
634,19:12:50.000 08/15/2024,41.88663167,-87.65570200,147.967,1.4,0.8,3D,Yes,0.073,0.097,0.121,,,1.2,,No,28,1
635,19:12:51.000 08/15/2024,41.88663200,-87.65568767,148.001,1.3,0.8,3D,Yes,0.071,0.093,0.117,,,1.2,,No,27,1
636,19:12:52.000 08/15/2024,41.88663217,-87.65567317,148.042,1.4,0.7,3D,Yes,0.071,0.094,0.118,,,1.1,,No,27,1
637,19:12:53.000 08/15/2024,41.88663200,-87.65565867,148.046,1.3,0.7,3D,Yes,0.072,0.094,0.118,,,1.1,,No,26,1
638,19:12:54.000 08/15/2024,41.88663067,-87.65564400,147.932,1.3,0.7,3D,Yes,0.034,0.048,0.059,,,1.1,,No,24,2
639,19:12:55.000 08/15/2024,41.88663083,-87.65562983,147.895,1.3,0.7,3D,Yes,0.054,0.053,0.076,,,1.1,,No,26,2
640,19:12:56.000 08/15/2024,41.88663133,-87.65561517,147.895,1.3,0.8,3D,Yes,0.050,0.049,0.070,,,1.1,,No,27,2
641,19:12:57.000 08/15/2024,41.88663183,-87.65560067,147.846,1.4,0.8,3D,Yes,0.051,0.050,0.071,,,1.1,,No,26,2
642,19:12:58.000 08/15/2024,41.88663217,-87.65558617,147.878,1.4,0.8,3D,Yes,0.047,0.050,0.069,,,1.1,,No,25,2
643,19:12:59.000 08/15/2024,41.88663317,-87.65557217,147.984,1.6,0.8,3D,Yes,0.046,0.051,0.069,,,1.1,,No,24,2
644,19:13:00.000 08/15/2024,41.88663300,-87.65555717,148.067,2.5,0.9,3D,Yes,0.048,0.052,0.071,,,1.3,,No,25,2
645,19:13:01.000 08/15/2024,41.88663233,-87.65554250,148.052,1.9,1.5,3D,Yes,0.050,0.075,0.090,,,2.0,,No,25,2
646,19:13:02.000 08/15/2024,41.88663050,-87.65553000,148.148,2.0,1.4,3D,Yes,1.138,0.121,1.144,,,1.3,,No,28,1
647,19:13:03.000 08/15/2024,41.88663050,-87.65551750,148.301,2.5,1.4,3D,Yes,0.255,0.119,0.281,,,1.4,,No,27,1
648,19:13:04.000 08/15/2024,41.88663083,-87.65550467,148.351,1.9,1.5,3D,Yes,0.170,0.189,0.254,,,2.0,,No,28,1
649,19:13:05.000 08/15/2024,41.88663067,-87.65549217,148.244,2.2,1.2,3D,Yes,0.486,0.709,0.860,,,1.4,,No,26,1
650,19:13:06.000 08/15/2024,41.88663000,-87.65547967,148.262,1.6,1.3,3D,Yes,0.669,0.904,1.125,,,1.7,,No,25,1
651,19:13:07.000 08/15/2024,41.88663117,-87.65546683,148.448,1.7,0.9,3D,Yes,0.338,0.297,0.450,,,1.3,,No,28,1
652,19:13:08.000 08/15/2024,41.88663167,-87.65545617,148.467,1.7,1.2,3D,Yes,0.536,0.407,0.673,,,1.2,,Yes,26,0
653,19:13:09.000 08/15/2024,41.88662950,-87.65544583,148.429,1.7,1.2,3D,Yes,0.845,0.605,1.039,,,1.2,,Yes,26,0
654,19:13:10.000 08/15/2024,41.88662900,-87.65543600,148.379,1.8,1.2,3D,Yes,1.081,0.792,1.340,,,1.2,,Yes,24,0
655,19:13:11.000 08/15/2024,41.88662967,-87.65542150,148.532,1.7,1.2,3D,Yes,0.648,0.573,0.865,,,1.3,,No,26,1
656,19:13:12.000 08/15/2024,41.88663033,-87.65540933,148.487,1.7,1.2,3D,Yes,0.670,0.513,0.844,,,1.2,,No,26,1
657,19:13:13.000 08/15/2024,41.88663017,-87.65539733,148.433,1.9,1.2,3D,Yes,0.735,0.472,0.874,,,1.2,,No,25,1
658,19:13:14.000 08/15/2024,41.88663017,-87.65538583,148.406,1.7,1.4,3D,Yes,0.541,0.408,0.678,,,1.2,,No,27,1
659,19:13:15.000 08/15/2024,41.88663083,-87.65537400,148.479,1.8,1.2,3D,Yes,0.432,0.416,0.600,,,1.2,,No,25,1
660,19:13:16.000 08/15/2024,41.88663000,-87.65536117,148.545,1.7,1.2,3D,Yes,0.396,0.459,0.606,,,1.3,,No,26,1
661,19:13:17.000 08/15/2024,41.88662917,-87.65534883,148.601,1.7,1.2,3D,Yes,0.303,0.363,0.473,,,1.2,,No,26,1
662,19:13:18.000 08/15/2024,41.88662850,-87.65533700,148.554,1.7,1.2,3D,Yes,0.269,0.238,0.359,,,1.2,,No,27,1
663,19:13:19.000 08/15/2024,41.88662883,-87.65532467,148.582,1.7,1.2,3D,Yes,0.262,0.253,0.364,,,1.2,,No,25,1
664,19:13:20.000 08/15/2024,41.88662950,-87.65531217,148.621,1.7,1.2,3D,Yes,0.285,0.276,0.397,,,1.2,,No,26,1
665,19:13:21.000 08/15/2024,41.88662933,-87.65530000,148.565,1.7,1.2,3D,Yes,0.272,0.224,0.352,,,1.2,,No,23,1
666,19:13:22.000 08/15/2024,41.88662883,-87.65528733,148.519,1.9,1.2,3D,Yes,0.287,0.264,0.390,,,1.2,,No,24,1
667,19:13:23.000 08/15/2024,41.88662833,-87.65527483,148.562,1.9,1.4,3D,Yes,0.297,0.284,0.411,,,1.3,,No,23,1
668,19:13:24.000 08/15/2024,41.88662783,-87.65526150,148.721,1.7,1.4,3D,Yes,0.264,0.210,0.337,,,1.2,,No,27,1
669,19:13:25.000 08/15/2024,41.88662650,-87.65524767,148.770,1.6,1.2,3D,Yes,0.258,0.200,0.326,,,1.2,,No,27,1
670,19:13:26.000 08/15/2024,41.88662583,-87.65523350,148.758,1.6,1.1,3D,Yes,0.257,0.195,0.323,,,1.1,,No,27,1
671,19:13:27.000 08/15/2024,41.88662583,-87.65521983,148.722,1.7,1.1,3D,Yes,0.258,0.192,0.322,,,1.1,,No,26,1
672,19:13:28.000 08/15/2024,41.88662633,-87.65520650,148.711,1.7,1.3,3D,Yes,0.255,0.193,0.320,,,1.1,,No,25,1
673,19:13:29.000 08/15/2024,41.88662683,-87.65519317,148.740,1.7,1.3,3D,Yes,0.256,0.190,0.319,,,1.1,,No,24,1
674,19:13:30.000 08/15/2024,41.88662750,-87.65518033,148.803,1.7,1.3,3D,Yes,0.229,0.218,0.316,,,1.1,,No,25,1
675,19:13:31.000 08/15/2024,41.88662767,-87.65516750,148.776,1.7,1.3,3D,Yes,0.228,0.189,0.296,,,1.1,,No,24,1
676,19:13:32.000 08/15/2024,41.88662717,-87.65515433,148.728,1.7,1.3,3D,Yes,0.240,0.184,0.302,,,1.1,,No,27,1
677,19:13:33.000 08/15/2024,41.88662717,-87.65514117,148.803,1.7,1.3,3D,Yes,0.228,0.180,0.290,,,1.1,,No,28,1
678,19:13:34.000 08/15/2024,41.88662700,-87.65512717,148.849,1.7,1.3,3D,Yes,0.230,0.213,0.313,,,1.1,,No,26,1
679,19:13:35.000 08/15/2024,41.88662633,-87.65511267,148.818,1.7,1.3,3D,Yes,0.239,0.186,0.303,,,1.1,,No,26,1
680,19:13:36.000 08/15/2024,41.88662550,-87.65509850,148.810,1.9,1.3,3D,Yes,0.239,0.179,0.299,,,1.1,,No,25,1
681,19:13:37.000 08/15/2024,41.88662433,-87.65508483,148.823,1.9,1.4,3D,Yes,0.245,0.201,0.317,,,1.2,,No,23,1
682,19:13:38.000 08/15/2024,41.88662367,-87.65507233,148.865,1.9,1.4,3D,Yes,0.243,0.207,0.319,,,1.2,,No,26,1
683,19:13:39.000 08/15/2024,41.88662383,-87.65506000,148.887,1.9,1.4,3D,Yes,0.240,0.227,0.330,,,1.2,,No,27,1
684,19:13:40.000 08/15/2024,41.88662433,-87.65504700,148.792,1.9,1.4,3D,Yes,0.245,0.201,0.317,,,1.2,,No,24,1
685,19:13:41.000 08/15/2024,41.88662583,-87.65503433,148.784,1.9,1.4,3D,Yes,0.243,0.195,0.312,,,1.2,,No,24,1
686,19:13:42.000 08/15/2024,41.88662767,-87.65502167,148.850,1.9,1.4,3D,Yes,0.244,0.181,0.304,,,1.2,,No,25,1
687,19:13:43.000 08/15/2024,41.88662883,-87.65500817,148.899,1.9,1.4,3D,Yes,0.242,0.178,0.300,,,1.2,,No,25,1
688,19:13:44.000 08/15/2024,41.88663000,-87.65499500,148.858,1.9,1.4,3D,Yes,0.240,0.178,0.299,,,1.2,,No,24,1
689,19:13:45.000 08/15/2024,41.88663083,-87.65498183,148.827,1.7,1.4,3D,Yes,0.239,0.176,0.297,,,1.2,,No,28,1
690,19:13:46.000 08/15/2024,41.88663200,-87.65496883,148.792,1.9,1.2,3D,Yes,0.236,0.176,0.294,,,1.1,,No,25,1
691,19:13:47.000 08/15/2024,41.88663350,-87.65495583,148.795,1.9,1.4,3D,Yes,0.252,0.214,0.331,,,1.2,,No,24,1
692,19:13:48.000 08/15/2024,41.88663417,-87.65494267,148.733,1.9,1.4,3D,Yes,0.237,0.178,0.296,,,1.2,,No,26,1
693,19:13:49.000 08/15/2024,41.88663467,-87.65492917,148.708,1.9,1.4,3D,Yes,0.232,0.169,0.287,,,1.2,,No,24,1
694,19:13:50.000 08/15/2024,41.88663533,-87.65491617,148.789,2.1,1.4,3D,Yes,0.241,0.167,0.293,,,1.2,,No,23,1
695,19:13:51.000 08/15/2024,41.88663500,-87.65490250,148.865,1.9,1.7,3D,Yes,0.230,0.169,0.285,,,1.2,,No,25,1
696,19:13:52.000 08/15/2024,41.88663417,-87.65488783,148.908,2.1,1.4,3D,Yes,0.228,0.170,0.284,,,1.2,,No,23,1
697,19:13:53.000 08/15/2024,41.88663467,-87.65487517,148.923,2.1,1.7,3D,Yes,0.240,0.207,0.317,,,1.2,,No,24,1
698,19:13:54.000 08/15/2024,41.88663483,-87.65486283,148.849,2.1,1.7,3D,Yes,0.220,0.172,0.279,,,1.2,,No,23,1
699,19:13:55.000 08/15/2024,41.88663567,-87.65485033,148.797,2.1,1.7,3D,Yes,0.215,0.167,0.272,,,1.2,,No,25,1
700,19:13:56.000 08/15/2024,41.88663567,-87.65483717,148.746,1.9,1.7,3D,Yes,0.213,0.176,0.276,,,1.2,,No,26,1
701,19:13:57.000 08/15/2024,41.88663583,-87.65482383,148.683,1.9,1.4,3D,Yes,0.212,0.166,0.269,,,1.2,,No,24,1
702,19:13:58.000 08/15/2024,41.88663617,-87.65481067,148.645,1.9,1.4,3D,Yes,0.212,0.162,0.267,,,1.2,,No,27,1
703,19:13:59.000 08/15/2024,41.88663583,-87.65479800,148.697,2.1,1.4,3D,Yes,0.214,0.162,0.268,,,1.2,,No,25,1
704,19:14:00.000 08/15/2024,41.88663517,-87.65478500,148.788,2.1,1.7,3D,Yes,0.212,0.163,0.267,,,1.2,,No,24,1
705,19:14:01.000 08/15/2024,41.88663433,-87.65477133,148.788,2.1,1.7,3D,Yes,0.210,0.163,0.266,,,1.2,,No,24,1
706,19:14:02.000 08/15/2024,41.88663367,-87.65475767,148.699,1.7,1.7,3D,Yes,0.209,0.162,0.264,,,1.2,,No,24,1
707,19:14:03.000 08/15/2024,41.88663367,-87.65474433,148.672,1.7,1.3,3D,Yes,0.209,0.161,0.264,,,1.1,,No,24,1
708,19:14:04.000 08/15/2024,41.88663417,-87.65473133,148.690,1.7,1.3,3D,Yes,0.211,0.158,0.264,,,1.1,,No,25,1
709,19:14:05.000 08/15/2024,41.88663417,-87.65471800,148.687,2.1,1.3,3D,Yes,0.207,0.156,0.259,,,1.1,,No,26,1
710,19:14:06.000 08/15/2024,41.88663467,-87.65470467,148.699,2.1,1.7,3D,Yes,0.223,0.193,0.295,,,1.2,,No,24,1
711,19:14:07.000 08/15/2024,41.88663533,-87.65469133,148.669,2.1,1.7,3D,Yes,0.206,0.162,0.262,,,1.2,,No,23,1
712,19:14:08.000 08/15/2024,41.88663567,-87.65467800,148.633,1.6,1.7,3D,Yes,0.204,0.157,0.257,,,1.2,,No,25,1
713,19:14:09.000 08/15/2024,41.88663617,-87.65466500,148.674,1.6,1.0,3D,Yes,0.200,0.159,0.256,,,1.2,,No,25,1
714,19:14:10.000 08/15/2024,41.88663650,-87.65465150,148.733,1.5,1.0,3D,Yes,0.197,0.158,0.253,,,1.2,,No,27,1
715,19:14:11.000 08/15/2024,41.88663650,-87.65463717,148.706,1.5,0.9,3D,Yes,0.183,0.154,0.239,,,1.1,,No,26,1
716,19:14:12.000 08/15/2024,41.88663633,-87.65462350,148.657,1.5,0.8,3D,Yes,0.178,0.164,0.242,,,1.2,,No,28,1
717,19:14:13.000 08/15/2024,41.88663617,-87.65461000,148.591,1.4,0.8,3D,Yes,0.169,0.168,0.238,,,1.2,,No,27,1
718,19:14:14.000 08/15/2024,41.88663550,-87.65459567,148.544,1.4,0.8,3D,Yes,0.154,0.166,0.226,,,1.2,,No,28,1
719,19:14:15.000 08/15/2024,41.88663450,-87.65458100,148.530,1.4,0.8,3D,Yes,0.150,0.164,0.222,,,1.2,,No,25,1
720,19:14:16.000 08/15/2024,41.88663333,-87.65456683,148.450,1.4,0.8,3D,Yes,0.150,0.180,0.234,,,1.2,,No,29,1
721,19:14:17.000 08/15/2024,41.88663233,-87.65455267,148.452,1.3,0.8,3D,Yes,0.152,0.165,0.224,,,1.2,,No,27,1
722,19:14:18.000 08/15/2024,41.88663217,-87.65453867,148.402,1.3,0.7,3D,Yes,0.149,0.197,0.247,,,1.1,,No,27,1
723,19:14:19.000 08/15/2024,41.88663317,-87.65452483,148.408,1.3,0.7,3D,Yes,0.152,0.219,0.267,,,1.1,,No,28,1
724,19:14:20.000 08/15/2024,41.88663350,-87.65451067,148.365,1.3,0.7,3D,Yes,0.152,0.194,0.246,,,1.1,,No,29,1
725,19:14:21.000 08/15/2024,41.88663350,-87.65449750,148.388,1.3,0.7,3D,Yes,0.146,0.176,0.229,,,1.1,,No,27,1
726,19:14:22.000 08/15/2024,41.88663300,-87.65448450,148.410,1.3,0.7,3D,Yes,0.141,0.165,0.217,,,1.1,,No,29,1
727,19:14:23.000 08/15/2024,41.88663267,-87.65447083,148.392,1.3,0.7,3D,Yes,0.140,0.154,0.208,,,1.1,,No,27,1
728,19:14:24.000 08/15/2024,41.88663233,-87.65445617,148.380,1.3,0.7,3D,Yes,0.145,0.158,0.214,,,1.1,,No,28,1
729,19:14:25.000 08/15/2024,41.88663133,-87.65444133,148.361,1.3,0.7,3D,Yes,0.149,0.201,0.250,,,1.1,,No,26,1
730,19:14:26.000 08/15/2024,41.88662967,-87.65442700,148.521,1.3,0.7,3D,Yes,0.146,0.181,0.233,,,1.1,,No,27,1
731,19:14:27.000 08/15/2024,41.88662750,-87.65441350,148.583,1.3,0.7,3D,Yes,0.146,0.195,0.244,,,1.1,,No,27,1
732,19:14:28.000 08/15/2024,41.88662200,-87.65440183,148.648,1.4,0.7,3D,Yes,0.148,0.162,0.219,,,1.1,,No,25,1
733,19:14:29.000 08/15/2024,41.88661600,-87.65439350,148.652,1.3,0.9,3D,Yes,0.150,0.199,0.249,,,1.1,,No,25,1
734,19:14:30.000 08/15/2024,41.88661267,-87.65438867,148.737,1.4,0.8,3D,Yes,0.153,0.212,0.261,,,1.1,,No,25,1
735,19:14:31.000 08/15/2024,41.88660717,-87.65439067,148.617,1.4,0.9,3D,Yes,0.159,0.163,0.228,,,1.1,,No,24,1
736,19:14:32.000 08/15/2024,41.88659933,-87.65439233,148.645,1.9,0.9,3D,Yes,0.160,0.201,0.257,,,1.1,,No,22,1
737,19:14:33.000 08/15/2024,41.88658983,-87.65439300,148.588,1.6,1.4,3D,Yes,0.229,0.341,0.411,,,1.2,,No,24,1
738,19:14:34.000 08/15/2024,41.88658000,-87.65439467,148.495,1.5,0.9,3D,Yes,0.306,0.514,0.598,,,1.3,,No,25,1
739,19:14:35.000 08/15/2024,41.88657033,-87.65439700,148.374,2.2,0.8,3D,Yes,0.382,0.711,0.807,,,1.3,,No,25,1
740,19:14:36.000 08/15/2024,41.88656017,-87.65439783,148.181,1.7,1.1,3D,Yes,0.422,0.838,0.938,,,1.9,,No,25,1
741,19:14:37.000 08/15/2024,41.88655050,-87.65439767,148.006,2.1,1.0,3D,Yes,0.461,0.960,1.065,,,1.4,,No,23,1
742,19:14:38.000 08/15/2024,41.88654067,-87.65439500,147.797,1.8,1.5,3D,Yes,0.467,1.027,1.128,,,1.5,,No,23,1
743,19:14:39.000 08/15/2024,41.88653150,-87.65439400,148.002,5.9,1.0,3D,Yes,0.479,1.083,1.184,,,1.5,,No,20,1
744,19:14:40.000 08/15/2024,41.88652217,-87.65439133,147.788,5.9,3.2,3D,Yes,0.500,1.150,1.254,,,4.9,,No,23,1
745,19:14:41.000 08/15/2024,41.88651283,-87.65438767,147.564,3.4,3.2,3D,Yes,0.613,1.255,1.397,,,4.9,,Yes,22,0
746,19:14:42.000 08/15/2024,41.88650400,-87.65438583,147.324,3.9,1.5,3D,Yes,0.744,1.363,1.553,,,3.0,,Yes,24,0
747,19:14:43.000 08/15/2024,41.88649550,-87.65438750,147.362,3.2,1.7,3D,Yes,0.735,1.423,1.602,,,3.5,,No,22,1
748,19:14:44.000 08/15/2024,41.88648633,-87.65438783,147.043,3.2,1.7,3D,Yes,0.816,1.474,1.685,,,2.7,,Yes,23,0
749,19:14:45.000 08/15/2024,41.88647650,-87.65438817,146.809,3.4,1.7,3D,Yes,0.925,1.558,1.812,,,2.7,,Yes,24,0
750,19:14:46.000 08/15/2024,41.88646600,-87.65438750,146.677,2.9,1.5,3D,Yes,0.850,1.593,1.806,,,3.0,,No,25,1
751,19:14:47.000 08/15/2024,41.88645600,-87.65438333,146.375,2.9,1.5,3D,Yes,0.935,1.677,1.920,,,2.4,,Yes,22,0
752,19:14:48.000 08/15/2024,41.88644750,-87.65437950,146.152,3.9,1.5,3D,Yes,1.080,1.775,2.078,,,2.4,,Yes,26,0
753,19:14:49.000 08/15/2024,41.88643883,-87.65437600,145.912,3.9,1.7,3D,Yes,1.229,1.890,2.254,,,3.5,,Yes,22,0
754,19:14:50.000 08/15/2024,41.88643167,-87.65437400,146.106,2.9,1.7,3D,Yes,1.392,1.993,2.431,,,3.5,,Yes,25,0
755,19:14:51.000 08/15/2024,41.88642400,-87.65437083,145.883,3.4,1.5,3D,Yes,1.531,2.091,2.592,,,2.4,,Yes,20,0
756,19:14:52.000 08/15/2024,41.88641467,-87.65436933,145.506,2.6,1.5,3D,Yes,1.653,2.189,2.743,,,3.0,,Yes,23,0
757,19:14:53.000 08/15/2024,41.88640533,-87.65437000,145.430,2.6,1.5,3D,Yes,1.763,2.280,2.882,,,2.2,,Yes,20,0
758,19:14:54.000 08/15/2024,41.88639500,-87.65436667,144.875,2.6,1.5,3D,Yes,1.827,2.284,2.925,,,2.2,,Yes,24,0
759,19:14:55.000 08/15/2024,41.88638433,-87.65436283,145.050,2.3,1.5,3D,Yes,1.845,2.302,2.950,,,2.2,,Yes,21,0
760,19:14:56.000 08/15/2024,41.88637500,-87.65436083,145.480,2.8,1.4,3D,Yes,1.860,2.333,2.984,,,1.9,,Yes,26,0
761,19:14:57.000 08/15/2024,41.88637050,-87.65436383,146.231,2.8,1.8,3D,Yes,1.851,2.286,2.941,,,2.2,,Yes,20,0
762,19:14:58.000 08/15/2024,41.88636150,-87.65436300,146.143,2.5,1.8,3D,Yes,1.885,2.313,2.984,,,2.2,,Yes,24,0
763,19:14:59.000 08/15/2024,41.88635250,-87.65436150,146.065,2.6,1.5,3D,Yes,1.918,2.356,3.038,,,2.0,,Yes,20,0
764,19:15:00.000 08/15/2024,41.88634117,-87.65436217,146.093,2.3,1.5,3D,Yes,1.459,1.733,2.265,,,2.2,,No,23,1
765,19:15:01.000 08/15/2024,41.88633333,-87.65435967,146.173,2.8,1.2,3D,Yes,1.524,1.795,2.355,,,2.0,,Yes,22,0
766,19:15:02.000 08/15/2024,41.88632550,-87.65435667,146.120,1.9,1.8,3D,Yes,1.583,1.854,2.438,,,2.2,,Yes,24,0
767,19:15:03.000 08/15/2024,41.88631850,-87.65435717,146.402,2.4,1.1,3D,Yes,1.611,1.877,2.474,,,1.6,,Yes,23,0
768,19:15:04.000 08/15/2024,41.88631100,-87.65435867,146.628,2.4,1.3,3D,Yes,1.658,1.947,2.557,,,2.0,,Yes,24,0
769,19:15:05.000 08/15/2024,41.88630533,-87.65435767,146.812,2.0,1.3,3D,Yes,1.747,2.041,2.687,,,2.0,,Yes,26,0
770,19:15:06.000 08/15/2024,41.88630050,-87.65435733,147.016,2.2,1.0,3D,Yes,1.843,2.142,2.826,,,1.7,,Yes,24,0
771,19:15:07.000 08/15/2024,41.88629383,-87.65436000,147.367,3.3,1.1,3D,Yes,1.932,2.241,2.959,,,1.9,,Yes,23,0
772,19:15:08.000 08/15/2024,41.88628433,-87.65436300,147.689,3.1,1.4,3D,Yes,1.956,2.304,3.022,,,3.0,,Yes,22,0
