Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,Fix type (GPS),Fix type (GPS) valid,PACC H,PACC V,PACC 3D,EDOP,NDOP,VDOP,GDOP,DGPS,SVs Used,Carrier Range Status
560,18:32:10.000 08/15/2024,41.88552717,-87.65354267,164.300,1.5,0.8,3D,Yes,4.271,5.020,6.591,,,1.2,,No,15,0
561,18:32:11.000 08/15/2024,41.88552783,-87.65354283,164.500,1.5,0.9,3D,Yes,4.253,5.020,6.579,,,1.2,,No,13,0
562,18:32:12.000 08/15/2024,41.88552767,-87.65354300,164.600,1.5,0.8,3D,Yes,4.235,5.024,6.571,,,1.3,,No,15,0
563,18:32:13.000 08/15/2024,41.88552717,-87.65354250,165.000,1.5,0.8,3D,Yes,4.213,5.018,6.552,,,1.3,,No,15,0
564,18:32:14.000 08/15/2024,41.88552617,-87.65354217,165.300,1.6,0.8,3D,Yes,4.192,5.014,6.536,,,1.4,,No,14,0
565,18:32:15.000 08/15/2024,41.88552550,-87.65354183,165.500,1.6,0.9,3D,Yes,4.190,5.039,6.553,,,1.4,,No,13,0
566,18:32:16.000 08/15/2024,41.88552567,-87.65354200,165.600,1.7,0.9,3D,Yes,4.213,5.076,6.597,,,1.4,,No,13,0
567,18:32:17.000 08/15/2024,41.88552650,-87.65354200,165.800,1.7,0.9,3D,Yes,4.217,5.089,6.609,,,1.4,,No,13,0
568,18:32:18.000 08/15/2024,41.88552633,-87.65354067,166.300,1.4,0.8,3D,Yes,4.202,5.072,6.587,,,1.2,,No,17,0
569,18:32:19.000 08/15/2024,41.88552567,-87.65353967,166.600,1.5,0.8,3D,Yes,4.182,5.056,6.561,,,1.3,,No,16,0
570,18:32:20.000 08/15/2024,41.88552433,-87.65353833,167.100,1.4,0.8,3D,Yes,4.159,5.037,6.532,,,1.2,,No,17,0
571,18:32:21.000 08/15/2024,41.88552250,-87.65353783,167.400,1.5,0.8,3D,Yes,4.132,5.020,6.502,,,1.3,,No,16,0
572,18:32:22.000 08/15/2024,41.88551917,-87.65353767,167.900,1.5,0.8,3D,Yes,4.098,5.007,6.470,,,1.3,,No,16,0
573,18:32:23.000 08/15/2024,41.88551550,-87.65353817,168.300,1.6,0.9,3D,Yes,4.060,5.001,6.442,,,1.3,,No,14,0
574,18:32:24.000 08/15/2024,41.88551517,-87.65353767,168.500,1.6,0.9,3D,Yes,4.041,5.003,6.431,,,1.3,,No,13,0
575,18:32:25.000 08/15/2024,41.88551450,-87.65353717,168.700,1.5,0.8,3D,Yes,4.022,5.001,6.418,,,1.3,,No,15,0
576,18:32:26.000 08/15/2024,41.88551383,-87.65353633,169.000,1.4,0.8,3D,Yes,4.001,4.992,6.398,,,1.1,,No,16,0
577,18:32:27.000 08/15/2024,41.88551183,-87.65353600,169.300,1.6,0.8,3D,Yes,3.973,4.985,6.375,,,1.3,,No,14,0
578,18:32:28.000 08/15/2024,41.88550900,-87.65353583,169.700,1.6,0.8,3D,Yes,3.933,4.979,6.345,,,1.3,,No,14,0
579,18:32:29.000 08/15/2024,41.88550600,-87.65353633,170.100,1.4,0.8,3D,Yes,3.889,4.963,6.305,,,1.2,,No,14,0
580,18:32:30.000 08/15/2024,41.88550583,-87.65353600,170.300,1.3,0.8,3D,Yes,3.868,4.952,6.284,,,1.1,,No,15,0
581,18:32:31.000 08/15/2024,41.88550600,-87.65353617,170.400,1.5,0.8,3D,Yes,3.851,4.937,6.261,,,1.3,,No,15,0
582,18:32:32.000 08/15/2024,41.88550683,-87.65353567,170.400,1.5,0.8,3D,Yes,3.844,4.935,6.255,,,1.2,,No,15,0
583,18:32:33.000 08/15/2024,41.88550700,-87.65353517,170.600,1.5,0.8,3D,Yes,3.829,4.913,6.229,,,1.2,,No,16,0
584,18:32:34.000 08/15/2024,41.88550733,-87.65353533,170.500,1.5,0.8,3D,Yes,3.811,4.891,6.200,,,1.3,,No,16,0
585,18:32:35.000 08/15/2024,41.88550617,-87.65353517,170.900,1.3,0.7,3D,Yes,3.787,4.870,6.169,,,1.1,,No,18,0
586,18:32:36.000 08/15/2024,41.88550383,-87.65353567,171.000,1.3,0.8,3D,Yes,3.766,4.863,6.151,,,1.1,,No,15,0
587,18:32:37.000 08/15/2024,41.88550467,-87.65353617,170.900,1.5,0.8,3D,Yes,3.752,4.853,6.134,,,1.3,,No,15,0
588,18:32:38.000 08/15/2024,41.88550517,-87.65353733,170.700,1.6,0.9,3D,Yes,3.742,4.843,6.120,,,1.3,,No,15,0
589,18:32:39.000 08/15/2024,41.88550517,-87.65353917,170.700,1.5,0.8,3D,Yes,3.731,4.824,6.098,,,1.2,,No,16,0
590,18:32:40.000 08/15/2024,41.88550383,-87.65354067,170.600,1.5,0.8,3D,Yes,3.712,4.805,6.072,,,1.3,,No,16,0
591,18:32:41.000 08/15/2024,41.88550250,-87.65354200,170.600,1.5,0.8,3D,Yes,3.692,4.780,6.040,,,1.3,,No,16,0
592,18:32:42.000 08/15/2024,41.88549983,-87.65354433,170.700,1.3,0.7,3D,Yes,3.664,4.746,5.996,,,1.1,,No,17,0
593,18:32:43.000 08/15/2024,41.88550017,-87.65354550,170.600,1.4,0.8,3D,Yes,3.653,4.727,5.974,,,1.1,,No,15,0
594,18:32:44.000 08/15/2024,41.88550017,-87.65354700,170.500,1.4,0.8,3D,Yes,3.643,4.718,5.961,,,1.2,,No,16,0
595,18:32:45.000 08/15/2024,41.88550050,-87.65354850,170.300,1.7,0.8,3D,Yes,3.640,4.711,5.953,,,1.5,,No,15,0
596,18:32:46.000 08/15/2024,41.88550033,-87.65354967,170.200,1.7,0.8,3D,Yes,3.628,4.699,5.937,,,1.5,,No,15,0
597,18:32:47.000 08/15/2024,41.88550083,-87.65355033,170.100,1.4,0.8,3D,Yes,3.609,4.678,5.908,,,1.2,,No,14,0
598,18:32:48.000 08/15/2024,41.88550183,-87.65355017,170.000,1.5,0.8,3D,Yes,3.589,4.667,5.887,,,1.2,,No,13,0
599,18:32:49.000 08/15/2024,41.88550233,-87.65355000,170.000,1.4,0.7,3D,Yes,3.574,4.651,5.866,,,1.1,,No,16,0
600,18:32:50.000 08/15/2024,41.88550033,-87.65355150,170.200,1.2,0.7,3D,Yes,3.547,4.616,5.821,,,1.0,,No,19,0
601,18:32:51.000 08/15/2024,41.88550000,-87.65355233,170.400,1.2,0.7,3D,Yes,3.529,4.588,5.788,,,1.0,,No,18,0
602,18:32:52.000 08/15/2024,41.88550000,-87.65355317,170.400,1.3,0.7,3D,Yes,3.513,4.559,5.755,,,1.1,,No,17,0
603,18:32:53.000 08/15/2024,41.88550033,-87.65355300,170.500,1.3,0.7,3D,Yes,3.505,4.548,5.742,,,1.1,,No,16,0
604,18:32:54.000 08/15/2024,41.88549917,-87.65355333,170.700,1.5,0.8,3D,Yes,3.493,4.539,5.727,,,1.2,,No,16,0
605,18:32:55.000 08/15/2024,41.88549650,-87.65355383,170.800,1.3,0.7,3D,Yes,3.476,4.537,5.716,,,1.1,,No,17,0
606,18:32:56.000 08/15/2024,41.88549667,-87.65355417,170.900,1.3,0.8,3D,Yes,3.472,4.537,5.713,,,1.1,,No,15,0
607,18:32:57.000 08/15/2024,41.88549700,-87.65355383,170.800,1.4,0.7,3D,Yes,3.467,4.538,5.711,,,1.2,,No,16,0
608,18:32:58.000 08/15/2024,41.88549733,-87.65355350,170.800,1.3,0.7,3D,Yes,3.463,4.538,5.708,,,1.1,,No,17,0
609,18:32:59.000 08/15/2024,41.88549783,-87.65355317,170.900,1.3,0.7,3D,Yes,3.460,4.536,5.705,,,1.1,,No,17,0
610,18:33:00.000 08/15/2024,41.88549800,-87.65355283,170.900,1.5,0.8,3D,Yes,3.454,4.534,5.700,,,1.3,,No,16,0
611,18:33:01.000 08/15/2024,41.88549617,-87.65355300,171.300,1.4,0.8,3D,Yes,3.437,4.521,5.679,,,1.1,,No,17,0
612,18:33:02.000 08/15/2024,41.88549667,-87.65355217,171.600,1.4,0.8,3D,Yes,3.428,4.510,5.665,,,1.1,,No,17,0
613,18:33:03.000 08/15/2024,41.88549767,-87.65355133,171.700,1.3,0.7,3D,Yes,3.423,4.495,5.650,,,1.1,,No,17,0
614,18:33:04.000 08/15/2024,41.88549767,-87.65355100,171.600,1.5,0.8,3D,Yes,3.417,4.488,5.641,,,1.3,,No,16,0
615,18:33:05.000 08/15/2024,41.88549717,-87.65355233,171.700,1.4,0.8,3D,Yes,3.405,4.464,5.614,,,1.1,,No,16,0
616,18:33:06.000 08/15/2024,41.88549600,-87.65355383,171.700,1.4,0.8,3D,Yes,3.394,4.451,5.597,,,1.2,,No,17,0
617,18:33:07.000 08/15/2024,41.88549483,-87.65355400,171.800,1.4,0.8,3D,Yes,3.386,4.447,5.589,,,1.2,,No,17,0
618,18:33:08.000 08/15/2024,41.88549400,-87.65355383,171.900,1.5,0.8,3D,Yes,3.381,4.448,5.587,,,1.2,,No,16,0
619,18:33:09.000 08/15/2024,41.88549233,-87.65355383,172.000,1.3,0.7,3D,Yes,3.371,4.438,5.573,,,1.1,,No,17,0
620,18:33:10.000 08/15/2024,41.88549017,-87.65355333,172.300,1.2,0.7,3D,Yes,3.354,4.426,5.553,,,1.0,,No,19,0
621,18:33:11.000 08/15/2024,41.88548900,-87.65355300,172.500,1.3,0.7,3D,Yes,3.343,4.415,5.538,,,1.1,,No,17,0
622,18:33:12.000 08/15/2024,41.88548633,-87.65355317,172.700,1.3,0.7,3D,Yes,3.329,4.406,5.522,,,1.1,,No,17,0
623,18:33:13.000 08/15/2024,41.88548450,-87.65355300,172.900,1.3,0.7,3D,Yes,3.320,4.408,5.518,,,1.1,,No,17,0
624,18:33:14.000 08/15/2024,41.88548400,-87.65355283,172.900,1.4,0.8,3D,Yes,3.317,4.412,5.520,,,1.1,,No,16,0
625,18:33:15.000 08/15/2024,41.88548167,-87.65355250,173.200,1.3,0.7,3D,Yes,3.300,4.391,5.493,,,1.0,,No,17,0
626,18:33:16.000 08/15/2024,41.88547883,-87.65355350,173.400,1.3,0.7,3D,Yes,3.264,4.326,5.419,,,1.1,,No,17,0
627,18:33:17.000 08/15/2024,41.88547900,-87.65355333,173.400,1.2,0.7,3D,Yes,3.242,4.297,5.383,,,1.0,,No,17,0
628,18:33:18.000 08/15/2024,41.88547900,-87.65355350,173.300,1.3,0.7,3D,Yes,3.226,4.276,5.356,,,1.1,,No,15,0
629,18:33:19.000 08/15/2024,41.88547800,-87.65355433,173.200,1.3,0.7,3D,Yes,3.198,4.247,5.316,,,1.1,,No,15,0
630,18:33:20.000 08/15/2024,41.88547900,-87.65355450,173.100,1.3,0.7,3D,Yes,3.181,4.227,5.290,,,1.1,,No,15,0
631,18:33:21.000 08/15/2024,41.88547883,-87.65355450,172.900,1.3,0.7,3D,Yes,3.166,4.203,5.262,,,1.0,,No,16,0
632,18:33:22.000 08/15/2024,41.88547917,-87.65355417,172.900,1.3,0.7,3D,Yes,3.156,4.185,5.242,,,1.0,,No,15,0
633,18:33:23.000 08/15/2024,41.88547983,-87.65355400,172.900,1.3,0.7,3D,Yes,3.147,4.171,5.225,,,1.1,,No,14,0
634,18:33:24.000 08/15/2024,41.88547967,-87.65355383,172.800,1.3,0.7,3D,Yes,3.133,4.149,5.199,,,1.0,,No,17,0
635,18:33:25.000 08/15/2024,41.88547867,-87.65355433,172.800,1.2,0.7,3D,Yes,3.117,4.121,5.167,,,1.0,,No,17,0
636,18:33:26.000 08/15/2024,41.88547883,-87.65355467,172.700,1.3,0.7,3D,Yes,3.105,4.098,5.141,,,1.0,,No,17,0
637,18:33:27.000 08/15/2024,41.88547917,-87.65355533,172.600,1.3,0.7,3D,Yes,3.095,4.077,5.119,,,1.1,,No,16,0
638,18:33:28.000 08/15/2024,41.88547867,-87.65355583,172.600,1.3,0.8,3D,Yes,3.082,4.057,5.095,,,1.0,,No,16,0
639,18:33:29.000 08/15/2024,41.88547733,-87.65355683,172.500,1.3,0.7,3D,Yes,3.070,4.037,5.072,,,1.1,,No,15,0
640,18:33:30.000 08/15/2024,41.88547683,-87.65355767,172.700,1.3,0.7,3D,Yes,3.057,4.019,5.050,,,1.0,,No,17,0
641,18:33:31.000 08/15/2024,41.88547650,-87.65355850,172.800,1.3,0.8,3D,Yes,3.045,4.002,5.029,,,1.0,,No,16,0
642,18:33:32.000 08/15/2024,41.88547633,-87.65355900,172.900,1.2,0.7,3D,Yes,3.035,3.991,5.014,,,1.0,,No,18,0
643,18:33:33.000 08/15/2024,41.88547717,-87.65355933,172.900,1.3,0.8,3D,Yes,3.029,3.981,5.002,,,1.0,,No,17,0
644,18:33:34.000 08/15/2024,41.88547817,-87.65355933,172.900,1.3,0.7,3D,Yes,3.026,3.968,4.990,,,1.0,,No,16,0
645,18:33:35.000 08/15/2024,41.88547900,-87.65355917,172.800,1.4,0.8,3D,Yes,3.022,3.951,4.974,,,1.1,,No,16,0
646,18:33:36.000 08/15/2024,41.88547900,-87.65355933,172.800,1.4,0.8,3D,Yes,3.011,3.933,4.953,,,1.2,,No,17,0
647,18:33:37.000 08/15/2024,41.88547783,-87.65355983,172.600,1.4,0.8,3D,Yes,2.997,3.917,4.932,,,1.2,,No,17,0
648,18:33:38.000 08/15/2024,41.88547633,-87.65355983,172.700,1.4,0.8,3D,Yes,2.983,3.901,4.911,,,1.2,,No,18,0
649,18:33:39.000 08/15/2024,41.88547533,-87.65356033,172.700,1.5,0.8,3D,Yes,2.973,3.892,4.898,,,1.3,,No,16,0
650,18:33:40.000 08/15/2024,41.88547617,-87.65356067,172.700,1.4,0.8,3D,Yes,2.964,3.878,4.881,,,1.2,,No,17,0
651,18:33:41.000 08/15/2024,41.88547617,-87.65356083,172.800,1.3,0.8,3D,Yes,2.955,3.871,4.870,,,1.0,,No,16,0
652,18:33:42.000 08/15/2024,41.88547633,-87.65356067,172.800,1.3,0.7,3D,Yes,2.949,3.867,4.863,,,1.0,,No,18,0
653,18:33:43.000 08/15/2024,41.88547617,-87.65356050,172.700,1.3,0.7,3D,Yes,2.945,3.860,4.855,,,1.1,,No,17,0
654,18:33:44.000 08/15/2024,41.88547533,-87.65356200,172.400,1.3,0.7,3D,Yes,2.938,3.842,4.837,,,1.1,,No,16,0
655,18:33:45.000 08/15/2024,41.88547417,-87.65356767,172.200,1.3,0.7,3D,Yes,2.936,3.824,4.821,,,1.1,,No,17,0
656,18:33:46.000 08/15/2024,41.88547383,-87.65357650,172.100,1.3,0.7,3D,Yes,2.928,3.810,4.805,,,1.1,,No,16,0
657,18:33:47.000 08/15/2024,41.88547400,-87.65358600,171.900,1.3,0.7,3D,Yes,2.922,3.793,4.788,,,1.1,,No,16,0
658,18:33:48.000 08/15/2024,41.88547450,-87.65359483,171.500,1.3,0.8,3D,Yes,2.914,3.773,4.767,,,1.1,,No,16,0
659,18:33:49.000 08/15/2024,41.88547517,-87.65360417,171.400,1.3,0.7,3D,Yes,2.912,3.757,4.753,,,1.1,,No,17,0
660,18:33:50.000 08/15/2024,41.88547600,-87.65361517,171.100,1.3,0.7,3D,Yes,2.911,3.743,4.742,,,1.1,,No,17,0
661,18:33:51.000 08/15/2024,41.88547717,-87.65362683,170.900,1.3,0.7,3D,Yes,2.911,3.729,4.731,,,1.1,,No,17,0
662,18:33:52.000 08/15/2024,41.88547800,-87.65363917,170.800,1.3,0.7,3D,Yes,2.911,3.714,4.719,,,1.1,,No,15,0
663,18:33:53.000 08/15/2024,41.88547817,-87.65365233,170.700,1.3,0.7,3D,Yes,2.911,3.705,4.712,,,1.1,,No,16,0
664,18:33:54.000 08/15/2024,41.88547883,-87.65366417,170.700,1.3,0.7,3D,Yes,2.912,3.693,4.703,,,1.1,,No,17,0
665,18:33:55.000 08/15/2024,41.88548017,-87.65367517,170.700,1.3,0.8,3D,Yes,2.914,3.680,4.694,,,1.1,,No,16,0
666,18:33:56.000 08/15/2024,41.88548150,-87.65368383,170.500,1.3,0.8,3D,Yes,2.916,3.670,4.687,,,1.1,,No,15,0
667,18:33:57.000 08/15/2024,41.88548200,-87.65369217,170.400,1.3,0.8,3D,Yes,2.925,3.666,4.690,,,1.1,,No,16,0
668,18:33:58.000 08/15/2024,41.88548267,-87.65370217,170.400,1.4,0.8,3D,Yes,2.935,3.654,4.687,,,1.1,,No,15,0
669,18:33:59.000 08/15/2024,41.88548400,-87.65371283,170.400,1.3,0.7,3D,Yes,2.937,3.643,4.679,,,1.1,,No,16,0
670,18:34:00.000 08/15/2024,41.88548617,-87.65372367,170.300,1.3,0.8,3D,Yes,2.941,3.635,4.676,,,1.1,,No,15,0
671,18:34:01.000 08/15/2024,41.88548750,-87.65373433,170.400,1.3,0.7,3D,Yes,2.945,3.624,4.670,,,1.1,,No,15,0
672,18:34:02.000 08/15/2024,41.88549017,-87.65374533,170.300,1.5,0.9,3D,Yes,2.949,3.613,4.664,,,1.1,,No,14,0
673,18:34:03.000 08/15/2024,41.88549133,-87.65375683,170.200,1.4,0.8,3D,Yes,2.945,3.604,4.654,,,1.1,,No,15,0
674,18:34:04.000 08/15/2024,41.88549233,-87.65376700,169.800,1.5,0.8,3D,Yes,2.937,3.593,4.641,,,1.2,,No,15,0
675,18:34:05.000 08/15/2024,41.88549317,-87.65377833,169.900,1.6,1.0,3D,Yes,2.936,3.584,4.633,,,1.2,,No,14,0
676,18:34:06.000 08/15/2024,41.88549450,-87.65379017,169.700,1.5,0.9,3D,Yes,2.933,3.580,4.628,,,1.2,,No,13,0
677,18:34:07.000 08/15/2024,41.88549583,-87.65380183,169.500,1.6,0.9,3D,Yes,2.935,3.575,4.625,,,1.2,,No,14,0
678,18:34:08.000 08/15/2024,41.88549617,-87.65381400,169.700,1.6,1.0,3D,Yes,2.939,3.577,4.630,,,1.2,,No,14,0
679,18:34:09.000 08/15/2024,41.88549550,-87.65382700,169.700,1.4,0.7,3D,Yes,2.937,3.578,4.629,,,1.2,,No,14,0
680,18:34:10.000 08/15/2024,41.88549500,-87.65383967,169.700,1.4,0.8,3D,Yes,2.940,3.573,4.627,,,1.1,,No,14,0
681,18:34:11.000 08/15/2024,41.88549100,-87.65385217,169.600,1.2,0.6,3D,Yes,2.930,3.566,4.615,,,1.1,,No,18,0
682,18:34:12.000 08/15/2024,41.88548833,-87.65386433,169.500,1.3,0.7,3D,Yes,2.912,3.557,4.597,,,1.1,,No,16,0
683,18:34:13.000 08/15/2024,41.88548733,-87.65387733,169.500,1.4,0.8,3D,Yes,2.905,3.556,4.592,,,1.1,,No,15,0
684,18:34:14.000 08/15/2024,41.88548500,-87.65389100,169.700,1.3,0.7,3D,Yes,2.897,3.551,4.583,,,1.1,,No,16,0
685,18:34:15.000 08/15/2024,41.88548533,-87.65390450,169.700,1.3,0.7,3D,Yes,2.905,3.549,4.586,,,1.1,,No,17,0
686,18:34:16.000 08/15/2024,41.88548717,-87.65391783,169.600,1.6,1.0,3D,Yes,2.917,3.555,4.599,,,1.2,,No,13,0
687,18:34:17.000 08/15/2024,41.88548783,-87.65393100,169.500,1.5,0.8,3D,Yes,2.905,3.546,4.584,,,1.2,,No,15,0
688,18:34:18.000 08/15/2024,41.88548867,-87.65394400,169.400,1.5,0.8,3D,Yes,2.913,3.553,4.594,,,1.2,,No,15,0
689,18:34:19.000 08/15/2024,41.88548667,-87.65395717,169.500,1.5,0.8,3D,Yes,2.919,3.552,4.598,,,1.2,,No,15,0
690,18:34:20.000 08/15/2024,41.88548550,-87.65397050,169.300,1.4,0.7,3D,Yes,2.930,3.558,4.609,,,1.2,,No,16,0
691,18:34:21.000 08/15/2024,41.88548233,-87.65398333,169.400,1.7,0.8,3D,Yes,2.930,3.564,4.614,,,1.5,,No,14,0
692,18:34:22.000 08/15/2024,41.88548150,-87.65399633,169.300,1.7,0.8,3D,Yes,2.933,3.561,4.613,,,1.5,,No,13,0
693,18:34:23.000 08/15/2024,41.88548233,-87.65400833,169.100,1.8,0.9,3D,Yes,2.936,3.561,4.615,,,1.6,,No,12,0
694,18:34:24.000 08/15/2024,41.88548500,-87.65402000,168.900,1.5,0.8,3D,Yes,2.939,3.563,4.619,,,1.3,,No,13,0
695,18:34:25.000 08/15/2024,41.88548883,-87.65403133,168.900,1.7,0.9,3D,Yes,2.952,3.573,4.635,,,1.5,,No,14,0
696,18:34:26.000 08/15/2024,41.88549117,-87.65404450,168.700,1.8,0.9,3D,Yes,2.968,3.573,4.645,,,1.5,,No,13,0
697,18:34:27.000 08/15/2024,41.88549317,-87.65405867,168.700,1.7,0.8,3D,Yes,2.976,3.576,4.652,,,1.5,,No,15,0
698,18:34:28.000 08/15/2024,41.88549150,-87.65407183,169.000,1.6,0.9,3D,Yes,2.984,3.580,4.661,,,1.3,,No,15,0
699,18:34:29.000 08/15/2024,41.88549117,-87.65408433,168.900,1.4,0.7,3D,Yes,2.998,3.587,4.675,,,1.1,,No,17,0
700,18:34:30.000 08/15/2024,41.88549117,-87.65409750,168.800,1.6,0.9,3D,Yes,3.023,3.595,4.697,,,1.3,,No,16,0
701,18:34:31.000 08/15/2024,41.88549150,-87.65411067,168.800,1.6,0.9,3D,Yes,3.060,3.605,4.729,,,1.3,,No,15,0
702,18:34:32.000 08/15/2024,41.88549167,-87.65412383,168.700,1.5,0.8,3D,Yes,3.092,3.608,4.752,,,1.2,,No,17,0
703,18:34:33.000 08/15/2024,41.88549233,-87.65413700,168.600,1.5,0.9,3D,Yes,3.121,3.613,4.774,,,1.2,,No,15,0
704,18:34:34.000 08/15/2024,41.88549533,-87.65415000,168.400,1.5,0.9,3D,Yes,3.147,3.618,4.795,,,1.2,,No,15,0
705,18:34:35.000 08/15/2024,41.88549850,-87.65416233,168.200,1.5,0.9,3D,Yes,3.165,3.626,4.813,,,1.2,,No,13,0
706,18:34:36.000 08/15/2024,41.88550267,-87.65417517,168.200,1.6,1.0,3D,Yes,3.187,3.645,4.842,,,1.3,,No,13,0
707,18:34:37.000 08/15/2024,41.88550333,-87.65418883,168.200,1.5,0.8,3D,Yes,3.222,3.659,4.875,,,1.2,,No,15,0
708,18:34:38.000 08/15/2024,41.88550267,-87.65420233,168.300,1.3,0.7,3D,Yes,3.241,3.655,4.885,,,1.1,,No,16,0
709,18:34:39.000 08/15/2024,41.88550167,-87.65421450,167.800,1.4,0.7,3D,Yes,3.233,3.620,4.854,,,1.2,,No,15,0
710,18:34:40.000 08/15/2024,41.88549950,-87.65422667,167.600,1.3,0.8,3D,Yes,3.234,3.593,4.834,,,1.1,,No,15,0
711,18:34:41.000 08/15/2024,41.88550167,-87.65423983,167.300,1.5,0.9,3D,Yes,3.235,3.566,4.815,,,1.3,,No,14,0
712,18:34:42.000 08/15/2024,41.88550350,-87.65425400,167.200,1.4,0.7,3D,Yes,3.217,3.536,4.780,,,1.1,,No,16,0
713,18:34:43.000 08/15/2024,41.88550550,-87.65426767,166.800,1.4,0.7,3D,Yes,3.199,3.504,4.745,,,1.1,,No,16,0
714,18:34:44.000 08/15/2024,41.88550633,-87.65428067,166.600,1.6,0.7,3D,Yes,3.183,3.488,4.722,,,1.4,,No,16,0
715,18:34:45.000 08/15/2024,41.88550800,-87.65429350,166.400,1.3,0.7,3D,Yes,3.172,3.466,4.698,,,1.1,,No,15,0
716,18:34:46.000 08/15/2024,41.88550850,-87.65430617,166.200,1.6,0.8,3D,Yes,3.143,3.446,4.664,,,1.4,,No,15,0
717,18:34:47.000 08/15/2024,41.88550967,-87.65431900,165.800,1.7,0.9,3D,Yes,3.127,3.431,4.642,,,1.4,,No,15,0
718,18:34:48.000 08/15/2024,41.88550900,-87.65433083,165.400,1.8,0.9,3D,Yes,3.108,3.416,4.618,,,1.6,,No,14,0
719,18:34:49.000 08/15/2024,41.88551083,-87.65434167,165.200,2.0,1.0,3D,Yes,3.107,3.418,4.619,,,1.7,,No,12,0
720,18:34:50.000 08/15/2024,41.88551283,-87.65435383,165.100,1.5,0.8,3D,Yes,3.102,3.412,4.611,,,1.2,,No,13,0
721,18:34:51.000 08/15/2024,41.88551317,-87.65436750,165.100,1.9,1.0,3D,Yes,3.063,3.424,4.594,,,1.6,,No,10,0
722,18:34:52.000 08/15/2024,41.88551717,-87.65437967,164.900,1.4,0.8,3D,Yes,2.993,3.405,4.533,,,1.1,,No,18,0
723,18:34:53.000 08/15/2024,41.88552983,-87.65438917,164.900,1.8,0.9,3D,Yes,2.901,3.398,4.468,,,1.5,,No,15,0
724,18:34:54.000 08/15/2024,41.88554350,-87.65439383,164.600,1.7,0.9,3D,Yes,2.831,3.388,4.415,,,1.4,,No,16,0
725,18:34:55.000 08/15/2024,41.88555483,-87.65439717,164.800,1.5,0.8,3D,Yes,2.744,3.378,4.352,,,1.3,,No,19,0
726,18:34:56.000 08/15/2024,41.88556933,-87.65439983,165.400,1.2,0.7,3D,Yes,2.685,3.386,4.321,,,1.1,,No,19,0
727,18:34:57.000 08/15/2024,41.88558117,-87.65440267,165.900,1.5,0.8,3D,Yes,2.602,3.407,4.287,,,1.3,,No,17,0
728,18:34:58.000 08/15/2024,41.88558883,-87.65440567,166.700,1.4,0.7,3D,Yes,2.503,3.409,4.229,,,1.3,,No,19,0
729,18:34:59.000 08/15/2024,41.88560000,-87.65440550,167.300,1.4,0.7,3D,Yes,2.440,3.428,4.208,,,1.3,,No,18,0
730,18:35:00.000 08/15/2024,41.88560983,-87.65440767,167.900,1.6,0.8,3D,Yes,2.386,3.410,4.162,,,1.3,,No,15,0
731,18:35:01.000 08/15/2024,41.88561783,-87.65440983,168.900,1.5,0.8,3D,Yes,2.339,3.403,4.129,,,1.3,,No,18,0
732,18:35:02.000 08/15/2024,41.88562817,-87.65441200,169.400,1.5,0.8,3D,Yes,2.323,3.420,4.134,,,1.2,,No,17,0
733,18:35:03.000 08/15/2024,41.88563900,-87.65441383,169.800,1.4,0.7,3D,Yes,2.308,3.441,4.143,,,1.2,,No,18,0
734,18:35:04.000 08/15/2024,41.88564933,-87.65441533,170.400,1.3,0.7,3D,Yes,2.297,3.460,4.153,,,1.1,,No,18,0
735,18:35:05.000 08/15/2024,41.88566217,-87.65441750,170.200,1.5,0.8,3D,Yes,2.271,3.438,4.120,,,1.3,,No,17,0
736,18:35:06.000 08/15/2024,41.88567417,-87.65442200,170.300,1.6,0.8,3D,Yes,2.237,3.406,4.075,,,1.4,,No,16,0
737,18:35:07.000 08/15/2024,41.88568600,-87.65442550,170.300,1.6,0.8,3D,Yes,2.208,3.377,4.035,,,1.4,,No,15,0
738,18:35:08.000 08/15/2024,41.88569783,-87.65442883,170.300,1.7,0.9,3D,Yes,2.187,3.346,3.997,,,1.5,,No,13,0
739,18:35:09.000 08/15/2024,41.88570967,-87.65443133,170.000,1.5,0.8,3D,Yes,2.169,3.318,3.964,,,1.3,,No,15,0
740,18:35:10.000 08/15/2024,41.88572133,-87.65443467,169.800,1.5,0.7,3D,Yes,2.150,3.295,3.934,,,1.3,,No,17,0
741,18:35:11.000 08/15/2024,41.88573367,-87.65443867,169.600,1.6,0.8,3D,Yes,2.137,3.278,3.913,,,1.4,,No,15,0
742,18:35:12.000 08/15/2024,41.88574583,-87.65444167,169.400,1.5,0.8,3D,Yes,2.131,3.253,3.889,,,1.3,,No,16,0
743,18:35:13.000 08/15/2024,41.88575700,-87.65444633,169.400,1.6,0.8,3D,Yes,2.119,3.226,3.860,,,1.4,,No,16,0
744,18:35:14.000 08/15/2024,41.88576800,-87.65444950,169.100,1.7,0.8,3D,Yes,2.104,3.217,3.844,,,1.5,,No,15,0
745,18:35:15.000 08/15/2024,41.88577917,-87.65445183,168.900,1.8,0.8,3D,Yes,2.101,3.213,3.839,,,1.6,,No,13,0
746,18:35:16.000 08/15/2024,41.88579117,-87.65445383,168.700,2.1,0.9,3D,Yes,2.117,3.225,3.858,,,1.9,,No,12,0
